Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM
0,"['Biology', 'English']","[4, 3]",3,True,6,3,N,3,N,0,1,0.0
1,"['Literature', 'Chemistry']","[3, 5]",3,True,2,1,N,1,N,0,1,0.0
2,"['Maths', 'Economics', 'Art']","[5, 5, 5]",1,True,5,0,N,1,N,0,1,0.0
3,"['Physical Education', 'Science', 'Maths', 'Physics']","[5, 3, 2, 4]",3,True,5,0,2,1,M,1,0,3.0
4,"['Maths', 'Literature', 'History']","[3, 2, 3]",0,True,1,0,N,3,W,1,3,1.5
5,"['History', 'Foreign Language']","[2, 2]",0,True,4,0,1,1,W,1,3,1.5
6,['Science'],[5],1,True,8,1,N,1,N,0,1,0.0
7,['English'],[5],3,True,6,0,N,3,N,0,1,0.0
8,['Geography'],[5],0,True,4,1,N,1,N,0,1,0.0
9,['Physics'],[5],0,True,1,0,N,0,N,0,1,0.0
10,"['Literature', 'Geography']","[5, 5]",3,True,3,1,N,3,N,0,1,0.0
11,['Computer Science'],[2],0,True,6,0,2,1,N,0,1,0.0
12,"['Chemistry', 'Art']","[5, 5]",0,True,5,0,N,0,N,0,1,0.0
13,['Computer Science'],[5],0,True,5,1,N,3,W,1,3,1.5
14,"['Biology', 'Science', 'Foreign Language']","[4, 2, 4]",3,True,6,0,N,0,N,0,1,0.0
15,"['Economics', 'Art']","[2, 4]",1,True,6,0,0,1,N,0,1,0.0
16,"['Computer Science', 'Literature']","[4, 4]",1,True,10,1,N,3,N,0,1,0.0
17,"['Computer Science', 'History', 'Science', 'English']","[5, 4, 2, 5]",3,True,5,1,N,0,W,1,3,1.5
18,"['Physical Education', 'Computer Science', 'Maths']","[2, 4, 3]",3,True,2,1,N,0,S,1,0,4.5
19,"['English', 'Art', 'Chemistry', 'Physics', 'History']","[2, 5, 3, 2, 3]",0,True,9,0,N,3,N,0,1,0.0
20,"['Literature', 'Economics']","[5, 4]",3,True,3,1,2,0,N,0,1,0.0
21,"['Computer Science', 'Science', 'Chemistry']","[4, 2, 3]",3,True,5,1,N,3,N,0,1,0.0
22,"['Economics', 'Geography', 'History']","[3, 3, 5]",1,True,1,0,1,0,W,1,3,1.5
23,"['Geography', 'History']","[4, 2]",3,True,5,1,N,0,N,0,1,0.0
24,"['Economics', 'English', 'History', 'Physics']","[2, 5, 2, 5]",3,True,5,1,N,0,N,0,1,0.0
25,['Literature'],[4],0,True,3,1,N,3,N,0,1,0.0
26,"['Physical Education', 'Maths']","[5, 4]",3,True,10,0,N,3,N,0,1,0.0
27,['Literature'],[2],0,True,5,0,N,1,S,1,0,4.5
28,"['History', 'Maths', 'Foreign Language']","[5, 3, 2]",3,True,4,0,N,0,W,1,3,1.5
29,['English'],[2],3,True,1,1,N,1,N,0,1,0.0
30,"['Science', 'Chemistry', 'Foreign Language', 'English']","[5, 5, 5, 5]",1,True,4,0,N,0,N,0,1,0.0
31,"['Maths', 'Art', 'Physics', 'Biology']","[2, 4, 4, 3]",3,True,7,3,1,3,N,0,1,0.0
32,"['Physical Education', 'Literature', 'Foreign Language']","[2, 4, 3]",1,True,8,0,N,0,N,0,1,0.0
33,"['Literature', 'Art', 'Computer Science', 'Biology']","[4, 2, 3, 5]",3,True,8,3,1,1,N,0,1,0.0
34,"['Computer Science', 'Biology', 'Art']","[4, 2, 3]",1,True,5,0,N,0,N,0,1,0.0
35,"['Economics', 'Computer Science', 'Biology', 'Physics', 'Physical Education']","[2, 5, 2, 5, 4]",0,True,8,1,N,0,N,0,1,0.0
36,"['Physics', 'Art', 'Biology']","[2, 4, 2]",1,True,5,3,N,0,N,0,1,0.0
37,['Physical Education'],[5],3,True,4,0,N,1,N,0,1,0.0
38,['Art'],[3],1,True,6,1,N,3,N,0,1,0.0
39,"['Science', 'Art', 'Biology', 'Economics']","[5, 2, 4, 5]",0,True,5,0,N,0,S,1,0,4.5
40,"['English', 'Chemistry', 'Foreign Language', 'Economics']","[5, 2, 3, 5]",0,True,4,0,N,1,N,0,1,0.0
41,"['Literature', 'Art']","[5, 2]",0,True,4,1,1,1,N,0,1,0.0
42,"['Maths', 'Physics', 'Economics', 'Computer Science']","[3, 4, 2, 3]",3,True,5,3,1,0,N,0,1,0.0
43,"['Foreign Language', 'Music']","[5, 5]",1,True,2,1,N,0,N,0,1,0.0
44,['Physics'],[5],1,True,2,1,N,3,M,1,0,3.0
45,"['Chemistry', 'Economics', 'English', 'Computer Science', 'History']","[2, 4, 5, 2, 4]",1,True,10,1,1,0,N,0,1,0.0
46,"['Maths', 'Music', 'Computer Science']","[2, 4, 5]",0,True,1,0,2,3,N,0,1,0.0
