Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM
0,"['Physical Education', 'Science']","[4, 4]",0,True,3,0,N,0,N,0,1,0
1,"['Physical Education', 'History', 'Computer Science']","[2, 5, 3]",1,True,1,3,N,3,N,0,1,0
2,['Physics'],[5],0,True,1,1,N,3,N,0,1,0
3,['Foreign Language'],[5],3,True,4,0,N,1,N,0,1,0
4,"['Physics', 'Computer Science']","[3, 5]",3,True,9,0,N,3,N,0,1,0
5,"['Science', 'Art', 'Computer Science']","[5, 3, 2]",3,True,8,0,N,1,N,0,1,0
6,['Physical Education'],[5],0,True,1,0,N,3,N,0,1,0
7,"['History', 'Economics', 'Computer Science', 'Science']","[3, 4, 5, 3]",3,True,5,0,N,0,N,0,1,0
8,"['Science', 'Maths', 'Music', 'Computer Science']","[2, 2, 4, 3]",0,True,4,0,N,3,N,0,1,0
9,"['Biology', 'Computer Science']","[4, 2]",3,True,3,1,N,3,N,0,1,0
