Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM
0,"['Economics', 'Literature']","[5, 4]",1,True,4,3,0,0,N,0,1,0.0
1,"['Computer Science', 'Physics', 'Literature']","[5, 4, 2]",3,True,8,0,N,1,N,0,1,0.0
2,['History'],[3],1,True,7,1,N,0,N,0,1,0.0
3,['Literature'],[2],1,True,5,1,1,1,S,1,0,4.5
4,"['Chemistry', 'Physics', 'Music']","[2, 4, 4]",0,True,5,0,N,0,M,1,0,3.0
5,"['Computer Science', 'Science']","[5, 5]",0,True,2,0,N,0,N,0,1,0.0
6,['Geography'],[5],0,True,8,0,N,3,N,0,1,0.0
7,"['Physical Education', 'Economics', 'Computer Science', 'History']","[5, 5, 3, 4]",1,True,5,0,N,1,N,0,1,0.0
8,"['Literature', 'Physics']","[4, 3]",3,True,1,1,N,3,W,1,3,1.5
9,"['Physical Education', 'Economics', 'Art', 'Computer Science']","[5, 2, 3, 4]",1,True,5,1,N,1,N,0,1,0.0
