Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM
0,['Music'],[2],0,True,4,1,N,3,M,1,0,3.0
1,"['Physics', 'Economics']","[5, 4]",0,True,2,0,N,1,N,0,1,0.0
2,"['Computer Science', 'English']","[2, 2]",0,True,1,0,N,3,N,0,1,0.0
3,"['Chemistry', 'Music']","[2, 2]",1,True,2,0,2,1,N,0,1,0.0
4,"['Maths', 'Physics', 'Music']","[5, 3, 5]",0,True,3,0,2,0,N,0,1,0.0
5,"['History', 'Economics', 'Art', 'Maths', 'Geography']","[3, 4, 3, 4, 4]",3,True,8,0,N,3,W,1,3,1.5
6,"['Foreign Language', 'Maths']","[3, 2]",3,True,10,1,N,1,N,0,1,0.0
7,"['Geography', 'Physics']","[2, 4]",3,True,2,1,1,0,N,0,1,0.0
8,"['Physics', 'Biology', 'Chemistry']","[2, 4, 3]",3,True,5,0,N,1,N,0,1,0.0
9,"['Economics', 'Art', 'Music']","[2, 5, 4]",1,True,7,0,1,0,N,0,1,0.0
10,['Literature'],[5],3,True,3,0,N,1,N,0,1,0.0
11,"['Physical Education', 'History', 'Economics']","[4, 5, 2]",3,True,5,1,N,1,N,0,1,0.0
12,['Music'],[5],1,True,9,0,N,1,N,0,1,0.0
13,"['Literature', 'Chemistry', 'Art']","[2, 4, 3]",0,True,6,0,0,1,S,1,0,4.5
14,"['Economics', 'Geography']","[5, 3]",0,True,1,0,N,1,N,0,1,0.0
15,"['Art', 'Maths', 'Physical Education', 'English', 'History']","[4, 5, 5, 4, 3]",0,True,8,0,2,3,N,0,1,0.0
16,"['Physical Education', 'Maths', 'Foreign Language']","[5, 5, 3]",0,True,2,0,N,0,N,0,1,0.0
17,['Maths'],[2],0,True,6,0,N,3,N,0,1,0.0
18,"['Chemistry', 'Economics']","[2, 5]",3,True,7,3,2,3,N,0,1,0.0
19,"['Maths', 'Economics', 'Science']","[2, 4, 4]",3,True,2,1,N,0,N,0,1,0.0
20,['Literature'],[3],3,True,3,1,2,3,N,0,1,0.0
21,"['Physical Education', 'Biology', 'History', 'Geography']","[4, 4, 5, 4]",0,True,4,0,2,0,N,0,1,0.0
22,['Physical Education'],[4],3,True,7,0,0,3,W,1,3,1.5
23,"['Art', 'Physics']","[5, 2]",1,True,1,1,0,0,N,0,1,0.0
24,"['Literature', 'Biology']","[4, 4]",1,True,3,1,N,1,N,0,1,0.0
25,['Computer Science'],[3],3,True,5,3,N,0,N,0,1,0.0
26,['Music'],[5],1,True,9,0,1,0,W,1,3,1.5
27,['Physical Education'],[3],0,True,9,0,N,0,N,0,1,0.0
28,"['Geography', 'Physics', 'Music']","[3, 3, 4]",0,True,2,0,N,0,N,0,1,0.0
29,['Physics'],[2],1,True,4,0,N,1,N,0,1,0.0
30,"['Biology', 'History']","[3, 4]",1,True,2,1,1,0,N,0,1,0.0
31,"['English', 'Physical Education', 'Physics', 'Literature']","[2, 3, 2, 2]",0,True,5,0,N,1,N,0,1,0.0
32,"['Economics', 'Geography']","[2, 3]",0,True,1,1,N,3,M,1,0,3.0
33,"['Economics', 'Biology', 'History', 'Foreign Language']","[3, 5, 2, 3]",0,True,7,0,N,3,N,0,1,0.0
34,"['History', 'Computer Science']","[4, 4]",0,True,2,1,N,1,N,0,1,0.0
35,"['Music', 'Physics', 'Economics']","[5, 4, 3]",3,True,10,0,2,0,N,0,1,0.0
36,"['Chemistry', 'Economics', 'Physics', 'Computer Science']","[5, 3, 3, 3]",0,True,5,0,0,1,N,0,1,0.0
37,"['Literature', 'Science']","[4, 5]",0,True,1,0,0,1,N,0,1,0.0
38,['History'],[5],1,True,9,0,1,1,W,1,3,1.5
39,['Chemistry'],[5],3,True,7,0,1,1,N,0,1,0.0
