Student ID,School,Class,Subjects,Time Required,Grades,Social Disadvantage,Accepts Group,Home Help,Equipment,Year,Not Enough Help at Home,Weak student,Critical Year,Matriculation
0,School G,E,"['History', 'English', 'Physical Education']","[3, 1, 4]","[4, 3, 2]",0,True,0,0,7,0.5,3,0,N
1,School I,B,"['Physical Education', 'English']","[1, 1]","[4, 2]",0,True,2,0,12,0.5,1,2,advanced
2,School N,E,['History'],[3],[1],0,True,0,0,8,0.5,0,0,N
3,School P,C,['Science'],[2],[5],0,True,2,0,10,0.5,2,0,N
4,School F,A,['Science'],[2],[4],1,True,0,0,10,1.0,1,0,N
5,School N,D,['English'],[4],[1],0,True,1,0,8,1.0,1,0,N
6,School N,E,"['Physical Education', 'Computer Science', 'History', 'English']","[1, 2, 4, 2]","[5, 0, 5, 5]",0,True,0,0,8,3.0,0,0,N
7,School N,E,"['Physical Education', 'History', 'English']","[2, 4, 4]","[2, 0, 2]",1,True,0,0,6,0.5,0,0,N
8,School F,D,"['Physical Education', 'History']","[2, 1]","[4, 0]",0,True,0,0,9,1.0,1,0,N
9,School E,E,['English'],[2],[0],0,True,1,0,10,0.5,0,0,N
10,School O,A,['History'],[2],[0],0,True,2,0,6,1.0,1,0,N
11,School M,A,['History'],[2],[4],0,True,1,0,11,1.5,2,1,N
12,School K,C,"['History', 'Maths']","[1, 2]","[3, 1]",0,True,1,0,5,1.0,1,0,N
13,School G,C,['History'],[2],[1],0,True,2,0,9,0.5,1,0,N
14,School L,C,"['Maths', 'History']","[2, 1]","[0, 4]",2,True,1,0,9,0.5,1,0,N
15,School L,C,"['Physical Education', 'English']","[1, 1]","[3, 3]",0,True,0,0,8,0.5,1,0,N
16,School F,C,"['Maths', 'English']","[2, 1]","[1, 2]",0,True,1,0,11,0.5,2,1,N
17,School O,C,"['Maths', 'Physical Education']","[1, 2]","[4, 5]",2,True,0,0,8,0.5,1,0,N
18,School B,C,"['English', 'Science', 'Maths']","[1, 1, 1]","[1, 2, 1]",1,True,2,0,4,0.5,0,0,N
19,School G,B,['Maths'],[2],[4],0,True,2,0,9,0.5,0,0,N
20,School C,A,"['Physical Education', 'History', 'English']","[2, 1, 1]","[1, 2, 0]",2,True,2,0,9,2.0,0,0,N
21,School E,C,"['Physical Education', 'English']","[1, 4]","[2, 5]",0,True,1,0,8,1.0,0,0,N
22,School C,D,"['History', 'Physical Education']","[4, 1]","[4, 2]",1,True,1,0,11,0.5,1,1,advanced
23,School P,A,"['Art', 'Science', 'English', 'Geography']","[3, 3, 3, 2]","[2, 4, 2, 2]",3,True,0,0,4,0.5,0,0,N
24,School L,E,['Maths'],[1],[5],0,True,2,0,4,1.0,1,0,N
