Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM
0,"['Biology', 'Computer Science', 'Physical Education', 'History', 'Economics']","[3, 5, 4, 5, 2]",0,True,7,1,N,0,N,0,1,0.0
1,"['Chemistry', 'English', 'Economics', 'Foreign Language']","[2, 4, 5, 3]",0,True,8,3,0,1,N,0,1,0.0
2,"['Physical Education', 'Science']","[3, 3]",1,True,2,0,2,0,S,1,0,4.5
3,"['Maths', 'Physics', 'Geography', 'English']","[2, 5, 2, 5]",3,True,8,1,N,0,S,1,0,4.5
4,"['Art', 'Maths', 'History', 'Biology']","[2, 4, 2, 4]",0,True,6,1,N,0,N,0,1,0.0
5,"['Geography', 'Art']","[5, 3]",1,True,4,1,N,0,N,0,1,0.0
6,"['Science', 'Physical Education', 'Literature']","[2, 5, 2]",0,True,5,1,N,1,N,0,1,0.0
7,"['Music', 'Geography']","[5, 5]",1,True,6,1,N,1,S,1,0,4.5
8,"['English', 'Physical Education']","[5, 3]",1,True,6,1,2,1,M,1,0,3.0
9,['Music'],[5],1,True,6,0,N,3,N,0,1,0.0
10,['Economics'],[4],0,True,3,0,1,0,N,0,1,0.0
11,"['Physical Education', 'Foreign Language']","[2, 4]",3,True,4,0,N,3,N,0,1,0.0
12,"['Physics', 'Science']","[2, 2]",0,True,1,0,2,0,S,1,0,4.5
13,['Computer Science'],[2],0,True,4,0,1,3,N,0,1,0.0
14,"['Geography', 'Maths', 'Foreign Language']","[3, 2, 5]",0,True,4,0,2,0,N,0,1,0.0
15,"['Art', 'Economics', 'Physics']","[5, 5, 5]",1,True,6,3,N,0,N,0,1,0.0
16,['English'],[4],0,True,3,0,N,0,N,0,1,0.0
17,"['Biology', 'Geography']","[5, 5]",0,True,3,1,1,3,N,0,1,0.0
18,"['Geography', 'Literature', 'History']","[5, 3, 4]",1,True,4,3,0,0,N,0,1,0.0
19,"['Physical Education', 'Foreign Language', 'Computer Science']","[2, 5, 4]",0,True,3,1,2,1,S,1,0,4.5
20,"['Chemistry', 'Foreign Language']","[4, 4]",1,True,3,0,2,1,N,0,1,0.0
21,"['Foreign Language', 'Physical Education', 'Physics']","[4, 2, 3]",3,True,3,1,N,1,N,0,1,0.0
22,['English'],[3],0,True,4,1,N,1,N,0,1,0.0
23,"['English', 'Literature', 'Art']","[3, 3, 4]",3,True,4,0,N,0,N,0,1,0.0
24,['Biology'],[3],1,True,4,1,N,3,N,0,1,0.0
25,"['Biology', 'Maths', 'Literature', 'Foreign Language']","[4, 2, 5, 3]",3,True,6,0,N,0,N,0,1,0.0
26,"['Physical Education', 'Geography', 'Art']","[4, 3, 4]",0,True,3,1,2,1,M,1,0,3.0
27,"['Science', 'Physical Education']","[3, 3]",1,True,2,1,N,1,M,1,0,3.0
28,"['Literature', 'Chemistry', 'Foreign Language', 'Physical Education']","[5, 3, 2, 4]",3,True,6,0,N,1,N,0,1,0.0
29,"['Science', 'Physical Education']","[5, 5]",1,True,3,1,2,1,N,0,1,0.0
30,['Computer Science'],[2],1,True,4,0,N,1,N,0,1,0.0
31,['Music'],[2],0,True,2,0,N,3,N,0,1,0.0
32,"['Physics', 'Science']","[2, 5]",0,True,6,0,N,1,N,0,1,0.0
33,"['Physical Education', 'Biology', 'Music']","[3, 5, 3]",3,True,2,1,1,1,M,1,0,3.0
34,['Foreign Language'],[4],0,True,8,0,N,0,N,0,1,0.0
35,"['Music', 'Literature', 'History']","[2, 2, 3]",3,True,3,0,N,1,N,0,1,0.0
36,"['Maths', 'History', 'Computer Science']","[5, 3, 4]",3,True,7,1,N,1,W,1,3,1.5
37,"['Literature', 'Music', 'Physics', 'Science']","[3, 5, 5, 5]",3,True,6,0,N,1,W,1,3,1.5
38,"['History', 'Physical Education']","[4, 4]",0,True,7,1,N,3,N,0,1,0.0
39,['Literature'],[3],0,True,5,3,N,3,M,1,0,3.0
