Student ID,School,Class,Subjects,Time Required,Grades,Social Disadvantage,Accepts Group,Home Help,Equipment,Year,Not Enough Help at Home,Weak student,Critical Year,Matriculation
0,School E1,A,['Computer Science'],[3],[4],0,True,2,0,12,0.5,0,2,advanced
1,School G1,D,"['Physical Education', 'Maths']","[1, 1]","[4, 4]",0,True,2,0,6,1.5,1,0,N
2,School A1,E,"['Maths', 'Computer Science']","[2, 2]","[3, 5]",0,True,2,0,12,0.5,0,2,advanced
3,School T1,E,['History'],[3],[3],0,True,2,0,11,1.0,3,1,basic
4,School S,E,['Foreign Language'],[2],[2],0,True,1,0,5,2.0,1,0,N
5,School U,C,['History'],[4],[3],1,True,1,0,10,1.0,0,0,N
6,School C2,D,['Maths'],[2],[5],0,True,2,0,7,1.0,0,0,N
7,School E2,D,['English'],[2],[0],1,True,1,0,8,1.0,0,0,N
8,School O1,D,"['Physical Education', 'Maths']","[1, 2]","[3, 0]",0,True,1,0,9,0.5,2,0,N
9,School G2,B,"['Physical Education', 'English']","[2, 3]","[3, 5]",0,True,0,0,7,0.5,0,0,N
10,School N1,E,"['History', 'Physical Education']","[2, 1]","[4, 3]",0,True,1,0,12,0.5,0,2,advanced
11,School X,A,"['Maths', 'Science']","[3, 2]","[1, 1]",3,True,1,0,10,0.5,0,0,N
12,School X1,B,"['English', 'Physical Education']","[1, 2]","[0, 3]",0,True,2,0,10,0.5,0,0,N
13,School A1,A,"['Foreign Language', 'English']","[2, 1]","[4, 3]",0,True,1,0,5,1.0,3,0,N
14,School C2,E,['Foreign Language'],[3],[1],2,True,0,0,5,1.0,0,0,N
15,School B2,B,['Maths'],[3],[0],0,True,2,0,9,1.5,1,0,N
16,School M1,A,"['History', 'English']","[3, 1]","[3, 0]",1,True,1,0,10,0.5,2,0,N
17,School J2,C,"['Computer Science', 'English', 'Physical Education', 'Maths']","[2, 1, 1, 2]","[3, 4, 4, 2]",0,True,0,0,12,1.0,0,2,advanced
18,School K2,A,"['Maths', 'English']","[3, 4]","[4, 4]",0,True,1,0,7,0.5,0,0,N
19,School C2,C,"['History', 'English']","[2, 1]","[2, 4]",0,True,2,0,12,0.5,0,2,advanced
20,School H2,A,['English'],[1],[1],1,True,1,0,7,0.5,1,0,N
21,School K,C,['English'],[3],[4],0,True,0,0,12,1.0,0,2,advanced
22,School L1,E,['History'],[2],[3],0,True,2,0,12,0.5,0,2,advanced
23,School G1,D,"['History', 'Literature', 'English']","[2, 2, 3]","[1, 3, 1]",0,True,0,0,9,0.5,2,0,N
24,School Q1,B,"['English', 'History']","[2, 2]","[1, 4]",1,True,1,0,7,1.5,2,0,N
25,School J,A,['Maths'],[4],[2],2,True,1,0,7,3.0,0,0,N
26,School A1,B,"['History', 'Foreign Language', 'English']","[2, 4, 2]","[1, 5, 3]",1,True,2,0,5,1.0,1,0,N
27,School Z1,D,['Physical Education'],[1],[1],0,True,0,0,10,1.0,0,0,N
28,School K,D,"['English', 'History']","[4, 2]","[1, 2]",0,True,0,0,11,1.0,2,1,basic
29,School X,D,['Geography'],[3],[5],0,True,1,0,4,1.0,1,0,N
30,School N1,B,"['English', 'Science', 'Geography']","[3, 3, 1]","[1, 5, 4]",1,True,2,0,4,0.5,1,0,N
31,School J,D,['History'],[3],[2],0,True,0,0,11,1.0,0,1,basic
32,School J2,B,['Foreign Language'],[1],[0],0,True,2,0,7,1.0,0,0,N
33,School I,D,['English'],[4],[3],2,True,1,0,8,1.0,0,0,N
34,School L1,E,['Maths'],[3],[5],1,True,0,0,8,0.5,2,0,N
35,School S,D,['Physical Education'],[3],[5],0,True,2,0,12,0.5,2,2,advanced
36,School Y1,A,['Maths'],[1],[2],0,True,0,0,10,0.5,0,0,N
37,School D,A,['Foreign Language'],[3],[2],0,True,2,0,6,2.0,0,0,N
38,School X1,C,['Geography'],[2],[3],0,True,2,0,4,0.5,0,0,N
39,School V,A,"['History', 'English']","[2, 3]","[0, 2]",2,True,2,0,10,0.5,0,0,N
40,School S1,A,['Geography'],[1],[5],2,True,2,0,4,1.0,1,0,N
41,School A1,B,"['Physical Education', 'English']","[2, 2]","[1, 2]",1,True,2,0,10,1.0,0,0,N
42,School R,A,['Physical Education'],[4],[3],1,True,2,0,9,0.5,0,0,N
43,School S,A,['History'],[1],[1],0,True,1,0,6,1.0,2,0,N
44,School Z1,D,"['History', 'Maths']","[2, 3]","[3, 1]",0,True,2,0,5,0.5,0,0,N
45,School K1,B,['Computer Science'],[3],[4],0,True,2,0,8,1.0,1,0,N
46,School W1,C,"['Maths', 'English']","[2, 2]","[0, 4]",2,True,0,0,10,0.5,2,0,N
47,School O,E,['Maths'],[2],[2],2,True,1,0,6,0.5,0,0,N
48,School S,C,"['Science', 'Physical Education']","[3, 1]","[2, 5]",0,True,2,0,10,1.0,1,0,N
