Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM
0,['Maths'],[5],3,True,5,1,1,3,S,1,0,4.5
1,['History'],[5],3,True,5,3,N,3,N,0,1,0.0
2,"['Computer Science', 'Science']","[3, 5]",3,True,5,1,N,0,S,1,0,4.5
3,"['Art', 'Economics', 'Literature', 'Computer Science']","[2, 5, 4, 2]",0,True,5,3,2,3,N,0,1,0.0
4,"['Economics', 'Maths', 'Science', 'Literature', 'Geography']","[4, 2, 4, 2, 3]",0,True,8,0,N,1,S,1,0,4.5
5,"['Geography', 'Literature', 'History']","[2, 2, 3]",0,True,1,1,N,0,N,0,1,0.0
6,"['Maths', 'Geography']","[2, 2]",3,True,6,1,N,3,N,0,1,0.0
7,"['Physical Education', 'English', 'Geography', 'Science', 'Maths']","[4, 2, 4, 2, 3]",0,True,10,1,1,0,M,1,0,3.0
8,['Science'],[3],1,True,2,3,1,0,N,0,1,0.0
9,['Computer Science'],[3],0,True,1,0,N,0,N,0,1,0.0
10,"['Foreign Language', 'Computer Science']","[4, 4]",1,True,2,3,1,3,N,0,1,0.0
11,"['History', 'Art', 'Foreign Language', 'Chemistry']","[3, 5, 2, 3]",1,True,4,0,N,1,N,0,1,0.0
12,"['Literature', 'Physics']","[5, 3]",0,True,1,1,1,0,N,0,1,0.0
13,"['Maths', 'Physics']","[4, 5]",0,True,3,1,N,1,S,1,0,4.5
14,"['Foreign Language', 'Literature']","[3, 4]",3,True,3,0,2,1,W,1,3,1.5
15,"['History', 'Physics', 'Foreign Language', 'Art']","[5, 5, 5, 3]",1,True,4,0,N,0,N,0,1,0.0
16,['Geography'],[2],3,True,4,0,N,1,N,0,1,0.0
17,"['Chemistry', 'History', 'Physics']","[5, 3, 5]",0,True,3,3,2,1,N,0,1,0.0
18,"['Music', 'Economics', 'Literature', 'Biology', 'Maths']","[2, 2, 2, 3, 5]",3,True,10,1,N,3,N,0,1,0.0
19,['Art'],[2],0,True,3,0,N,3,N,0,1,0.0
20,"['Science', 'Economics']","[4, 2]",3,True,3,0,2,3,N,0,1,0.0
21,"['Geography', 'Biology', 'Physical Education', 'Foreign Language']","[2, 5, 4, 5]",3,True,4,0,N,0,N,0,1,0.0
22,"['Art', 'Literature', 'Music']","[4, 5, 4]",3,True,1,0,2,1,W,1,3,1.5
23,"['Physical Education', 'Economics']","[4, 5]",1,True,1,0,2,0,N,0,1,0.0
24,"['Music', 'Science']","[2, 4]",3,True,3,0,N,1,S,1,0,4.5
