Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM
0,['Science'],[4],0,True,7,1,N,3,N,0,1,0.0
1,['Physics'],[2],1,True,3,0,2,3,N,0,1,0.0
2,"['History', 'Economics', 'Computer Science', 'Physics']","[5, 2, 3, 5]",0,True,4,1,N,0,N,0,1,0.0
3,"['Science', 'Physical Education']","[5, 4]",3,True,9,1,N,3,N,0,1,0.0
4,"['Physics', 'History', 'Literature']","[5, 5, 5]",1,True,6,0,2,3,N,0,1,0.0
5,['Art'],[2],3,True,1,0,N,1,N,0,1,0.0
6,['Economics'],[2],3,True,8,0,1,3,N,0,1,0.0
7,"['Physics', 'Literature', 'Foreign Language']","[3, 5, 5]",1,True,5,0,2,3,N,0,1,0.0
8,['Foreign Language'],[3],0,True,2,1,N,1,N,0,1,0.0
9,"['Biology', 'Music', 'English', 'Physics']","[3, 5, 2, 4]",0,True,5,1,N,3,N,0,1,0.0
10,"['Music', 'Physics']","[5, 4]",1,True,6,1,N,3,N,0,1,0.0
11,"['Biology', 'Economics', 'Geography', 'Foreign Language']","[2, 3, 4, 5]",0,True,7,3,1,1,N,0,1,0.0
12,"['Computer Science', 'Biology', 'Science']","[5, 4, 5]",0,True,9,1,N,0,N,0,1,0.0
13,"['Physics', 'Maths', 'Economics']","[5, 2, 4]",3,True,2,1,N,1,N,0,1,0.0
14,"['Foreign Language', 'Music', 'Physical Education', 'Geography']","[5, 5, 5, 3]",0,True,6,3,1,3,N,0,1,0.0
15,"['History', 'English', 'Foreign Language', 'Physics']","[3, 3, 5, 5]",3,True,6,0,N,3,N,0,1,0.0
16,"['Physical Education', 'Geography', 'Maths', 'English']","[3, 5, 4, 4]",3,True,4,0,N,0,N,0,1,0.0
17,['Literature'],[5],1,True,2,1,N,0,N,0,1,0.0
18,"['History', 'Foreign Language', 'Chemistry']","[5, 3, 3]",0,True,10,1,2,3,N,0,1,0.0
19,"['Physics', 'Art']","[2, 3]",3,True,3,1,N,0,S,1,0,4.5
20,['Foreign Language'],[2],1,True,3,0,N,3,N,0,1,0.0
21,"['Music', 'History']","[4, 3]",3,True,6,0,1,0,N,0,1,0.0
22,"['Chemistry', 'English']","[4, 4]",1,True,10,1,N,1,N,0,1,0.0
23,"['Physical Education', 'History', 'Chemistry']","[3, 4, 5]",3,True,1,1,N,3,N,0,1,0.0
24,"['Biology', 'Music']","[2, 3]",3,True,3,0,1,0,N,0,1,0.0
25,"['Maths', 'Foreign Language', 'Geography']","[4, 3, 5]",3,True,5,0,N,0,N,0,1,0.0
26,"['Maths', 'Physical Education']","[5, 4]",0,True,5,0,N,3,N,0,1,0.0
27,"['Biology', 'Economics']","[3, 5]",0,True,1,1,1,3,N,0,1,0.0
28,['Music'],[5],1,True,3,0,2,0,M,1,0,3.0
29,['Art'],[4],3,True,2,0,N,3,M,1,0,3.0
30,['Economics'],[2],0,True,9,3,N,1,N,0,1,0.0
31,"['History', 'Economics']","[3, 5]",1,True,4,0,N,1,N,0,1,0.0
32,"['Economics', 'Foreign Language']","[2, 4]",3,True,5,1,N,0,N,0,1,0.0
33,"['Geography', 'Biology']","[2, 3]",3,True,2,3,2,1,N,0,1,0.0
34,['Music'],[5],3,True,3,3,N,1,N,0,1,0.0
35,"['Music', 'Physics']","[3, 4]",1,True,1,0,N,0,S,1,0,4.5
36,"['Computer Science', 'Art']","[3, 4]",3,True,2,3,N,0,W,1,3,1.5
37,"['Biology', 'Computer Science', 'Foreign Language', 'Chemistry']","[5, 3, 5, 5]",3,True,5,0,1,0,N,0,1,0.0
38,"['Music', 'History', 'Economics']","[3, 4, 3]",3,True,7,0,N,3,N,0,1,0.0
39,"['Art', 'Maths', 'English']","[5, 5, 4]",1,True,1,1,0,1,N,0,1,0.0
40,"['Biology', 'Music']","[5, 3]",3,True,1,0,N,0,N,0,1,0.0
41,['History'],[5],1,True,6,0,N,3,N,0,1,0.0
42,['Physics'],[2],1,True,4,1,2,0,N,0,1,0.0
43,['Foreign Language'],[5],1,True,9,1,N,1,N,0,1,0.0
44,"['Physical Education', 'Foreign Language', 'Physics']","[3, 3, 5]",0,True,1,3,1,3,N,0,1,0.0
45,['Chemistry'],[2],1,True,3,1,N,1,N,0,1,0.0
46,"['Literature', 'Science']","[2, 5]",0,True,4,3,1,1,N,0,1,0.0
47,"['Economics', 'Music', 'Maths']","[3, 5, 5]",0,True,5,3,N,0,W,1,3,1.5
48,['Science'],[2],3,True,2,1,N,0,N,0,1,0.0
49,['English'],[4],0,True,2,1,1,3,W,1,3,1.5
