Student ID,School,Class,Subjects,Time Required,Grades,Social Disadvantage,Accepts Group,Home Help,Equipment,Year,Not Enough Help at Home,Weak student,Critical Year,Matriculation
0,School H,D,['English'],[3],[3],0,True,0,0,12,1.0,0,2,advanced
1,School P,B,"['Maths', 'Science', 'Physical Education', 'English']","[1, 1, 2, 1]","[1, 3, 4, 3]",0,True,0,0,10,4.0,3,0,N
2,School H,A,"['Literature', 'History']","[2, 2]","[5, 5]",0,True,1,0,9,0.5,0,0,N
3,School H,D,['History'],[1],[2],1,False,2,0,11,1.0,1,1,N
4,School C,A,"['English', 'History', 'Maths', 'Foreign Language']","[3, 2, 2, 3]","[1, 3, 5, 5]",0,True,0,0,5,2.0,3,0,N
5,School Y1,C,"['Maths', 'Science']","[3, 3]","[3, 5]",3,False,2,0,10,0.5,0,0,N
6,School S,D,['History'],[2],[2],0,False,0,0,6,1.0,0,0,N
7,School J,E,"['Foreign Language', 'History']","[3, 1]","[2, 4]",0,True,0,0,7,0.5,0,0,N
8,School B1,C,['History'],[3],[4],1,True,2,0,8,1.0,0,0,N
9,School O1,E,"['English', 'History']","[3, 1]","[0, 3]",0,False,2,0,8,1.0,0,0,N
10,School V1,C,"['Maths', 'Physical Education']","[1, 1]","[3, 4]",0,False,1,0,9,0.5,1,0,N
11,School M,A,['English'],[4],[1],0,True,2,0,8,0.5,1,0,N
12,School N1,C,"['Physical Education', 'Literature', 'English', 'History']","[1, 1, 2, 3]","[2, 1, 0, 5]",0,True,0,0,9,1.0,2,0,N
13,School T1,D,"['Physical Education', 'Maths']","[2, 3]","[4, 1]",0,True,0,0,7,1.0,1,0,N
14,School J,D,['Foreign Language'],[3],[5],1,True,1,0,7,0.5,2,0,N
15,School M1,C,"['Maths', 'Physical Education']","[3, 2]","[5, 5]",1,False,1,0,5,0.5,1,0,N
16,School T1,B,"['Foreign Language', 'History', 'Maths', 'Physical Education']","[2, 3, 4, 4]","[0, 3, 3, 4]",0,True,1,0,5,1.0,0,0,N
17,School S1,E,"['Maths', 'English']","[3, 2]","[5, 4]",0,False,0,0,12,0.5,0,2,advanced
18,School T,D,['History'],[1],[4],0,True,0,0,8,0.5,2,0,N
19,School E,E,"['History', 'English', 'Maths']","[3, 2, 2]","[2, 3, 4]",0,True,0,0,8,0.5,1,0,N
20,School E1,D,"['Physical Education', 'Maths', 'English']","[1, 3, 1]","[3, 5, 3]",0,True,0,0,6,1.0,2,0,N
21,School V,A,"['Physical Education', 'English', 'Economics', 'Maths']","[2, 4, 1, 2]","[3, 0, 5, 4]",2,True,0,0,11,0.5,1,1,basic
22,School S1,E,"['Science', 'English']","[3, 2]","[2, 3]",1,True,0,0,4,0.5,1,0,N
23,School W1,B,"['English', 'Foreign Language']","[3, 2]","[0, 4]",0,True,2,0,5,2.0,0,0,N
24,School B,A,['History'],[4],[3],0,False,2,0,5,0.5,3,0,N
25,School I,B,['History'],[3],[4],0,False,0,0,7,1.0,0,0,N
26,School X1,C,['Economics'],[1],[2],0,True,1,0,11,0.5,0,1,N
