Student ID,School,Class,Subjects,Time Required,Grades,Social Disadvantage,Accepts Group,Home Help,Equipment,Year,Not Enough Help at Home,Weak student,Critical Year,Matriculation
0,School S,B,"['Maths', 'Physical Education']","[1, 2]","[1, 1]",1,False,1,0,7,0.5,0,0,N
1,School V1,C,"['Physical Education', 'English']","[2, 1]","[5, 2]",0,False,1,0,8,1.0,2,0,N
2,School R1,B,['History'],[3],[1],0,True,2,0,5,1.0,2,0,N
3,School M,E,"['Maths', 'Geography']","[1, 1]","[5, 0]",0,True,0,0,4,1.0,0,0,N
4,School Q,D,['English'],[3],[0],0,False,1,0,4,0.5,1,0,N
5,School V1,B,"['Art', 'English', 'Science']","[1, 2, 1]","[0, 0, 5]",0,True,2,0,4,0.5,1,0,N
6,School O,C,"['Physical Education', 'History', 'Maths', 'Computer Science']","[3, 1, 1, 3]","[1, 2, 2, 1]",1,True,2,0,12,2.0,3,2,advanced
7,School A2,D,"['Economics', 'Maths']","[1, 2]","[3, 5]",0,False,2,0,11,2.0,2,1,N
8,School L1,C,"['History', 'Physical Education']","[1, 3]","[0, 1]",0,True,1,0,6,3.0,0,0,N
9,School L1,E,['English'],[2],[4],1,True,0,0,12,0.5,1,2,advanced
10,School O,A,['English'],[3],[3],1,True,2,0,9,0.5,0,0,N
11,School L1,C,"['English', 'Physical Education']","[1, 1]","[5, 1]",1,False,1,0,6,0.5,1,0,N
12,School T1,C,"['Geography', 'English', 'Maths', 'Science']","[1, 3, 1, 2]","[4, 3, 5, 2]",0,False,2,0,4,1.5,0,0,N
13,School L,D,"['Physical Education', 'Foreign Language']","[3, 1]","[3, 2]",3,True,0,0,5,0.5,0,0,N
14,School E,C,['English'],[3],[0],1,True,0,0,5,0.5,0,0,N
15,School Y,A,"['English', 'History']","[2, 3]","[3, 3]",0,True,2,0,8,0.5,1,0,N
16,School K1,A,['English'],[2],[5],0,False,2,0,7,1.5,1,0,N
17,School H1,D,['Physical Education'],[1],[2],1,True,1,0,9,0.5,0,0,N
18,School V1,C,['Economics'],[1],[0],0,False,1,0,11,0.5,1,1,basic
19,School O1,C,['History'],[3],[3],0,True,0,0,6,0.5,1,0,N
20,School F,E,['History'],[1],[2],1,True,0,0,6,0.5,1,0,N
21,School E,D,"['Physical Education', 'History', 'Maths']","[2, 4, 4]","[5, 3, 4]",0,True,2,0,12,0.5,1,2,advanced
22,School Y1,B,['Physical Education'],[3],[1],1,True,1,0,12,0.5,1,2,advanced
23,School G,B,['English'],[1],[3],0,True,1,0,9,2.0,2,0,N
24,School N,D,"['Physical Education', 'Maths']","[1, 1]","[1, 1]",0,True,0,0,6,1.0,1,0,N
25,School D,A,"['History', 'English']","[1, 1]","[4, 5]",0,True,1,0,11,0.5,1,1,basic
26,School Q,E,"['Geography', 'Art']","[4, 2]","[2, 5]",3,True,1,0,4,0.5,0,0,N
27,School U,D,"['Physical Education', 'English']","[2, 1]","[4, 4]",0,True,1,0,8,1.0,0,0,N
28,School O,E,['Maths'],[1],[0],0,False,2,0,12,1.0,0,2,advanced
29,School Y,D,"['Computer Science', 'Maths', 'History', 'English']","[2, 2, 1, 1]","[4, 3, 3, 5]",1,False,2,0,8,1.0,1,0,N
30,School O1,C,['Geography'],[3],[1],0,True,2,0,4,1.5,0,0,N
31,School D1,D,"['Foreign Language', 'Maths']","[1, 2]","[5, 4]",0,False,0,0,7,1.0,0,0,N
32,School Z1,D,['Literature'],[1],[5],1,True,0,0,9,0.5,0,0,N
33,School J,B,"['Maths', 'Computer Science']","[2, 1]","[4, 5]",0,False,0,0,12,1.0,0,2,advanced
34,School E,D,"['English', 'Maths']","[1, 1]","[3, 0]",1,True,1,0,7,0.5,0,0,N
35,School U,B,['English'],[1],[5],0,True,2,0,6,0.5,3,0,N
36,School D,D,['History'],[2],[0],2,True,2,0,8,0.5,0,0,N
37,School T1,C,['Maths'],[3],[3],0,True,1,0,4,1.0,1,0,N
38,School D1,C,"['Maths', 'Physical Education']","[2, 2]","[1, 4]",0,True,0,0,7,0.5,1,0,N
39,School G1,A,['Physical Education'],[2],[4],0,False,1,0,11,0.5,1,1,N
