Student ID,School,Class,Subjects,Time Required,Grades,Social Disadvantage,Accepts Group,Home Help,Equipment,Year,Not Enough Help at Home,Weak student,Critical Year,Matriculation
0,School T,E,['Physical Education'],[1],[3],0,False,1,0,11,1.0,1,1,advanced
1,School A2,B,['English'],[2],[2],0,True,0,0,9,0.5,1,0,N
2,School S,D,['English'],[1],[0],2,False,2,0,6,1.0,0,0,N
3,School A,D,['Maths'],[1],[3],1,True,2,0,5,1.0,1,0,N
4,School E1,D,['History'],[3],[1],1,True,1,0,11,0.5,3,1,basic
5,School N1,B,['Geography'],[2],[3],0,False,0,0,4,0.5,2,0,N
6,School C,E,"['English', 'Maths']","[4, 2]","[5, 3]",2,True,1,0,5,1.0,0,0,N
7,School O1,B,['Maths'],[4],[0],0,True,2,0,10,0.5,1,0,N
8,School P1,E,['Physical Education'],[1],[0],0,True,2,0,11,0.5,1,1,N
9,School U,B,['English'],[3],[1],0,True,1,0,11,2.0,3,1,advanced
10,School A2,B,"['History', 'English']","[3, 1]","[0, 3]",0,False,0,0,11,0.5,0,1,basic
11,School E1,C,"['English', 'Computer Science', 'Maths']","[2, 2, 1]","[3, 1, 3]",2,False,0,0,12,0.5,0,2,advanced
12,School D1,C,"['English', 'Foreign Language']","[2, 2]","[2, 0]",0,True,2,0,6,0.5,0,0,N
13,School S1,A,['English'],[3],[5],0,False,0,0,9,1.0,1,0,N
14,School Z,B,['Maths'],[2],[5],0,True,2,0,8,0.5,0,0,N
15,School A2,B,"['English', 'Physical Education']","[2, 3]","[5, 3]",0,False,2,0,7,0.5,1,0,N
16,School O1,E,['English'],[4],[2],2,True,1,0,4,0.5,0,0,N
17,School H,E,['Maths'],[1],[4],0,True,1,0,8,0.5,2,0,N
18,School S1,D,"['English', 'Physical Education']","[2, 1]","[2, 4]",2,True,1,0,6,0.5,1,0,N
19,School O,A,"['English', 'Geography']","[4, 1]","[0, 4]",0,True,1,0,4,1.0,3,0,N
20,School T,C,"['Geography', 'Art', 'Science', 'English']","[2, 2, 4, 1]","[1, 4, 3, 4]",1,False,2,0,4,0.5,2,0,N
21,School X1,E,"['Science', 'English']","[3, 1]","[0, 1]",0,False,0,0,4,1.0,1,0,N
22,School Y1,D,"['History', 'English']","[2, 4]","[0, 5]",0,False,0,0,9,0.5,0,0,N
23,School N1,D,['Physical Education'],[3],[4],1,True,0,0,12,2.0,1,2,advanced
24,School S,E,['English'],[4],[5],0,False,2,0,12,1.0,1,2,advanced
25,School B1,E,"['English', 'Foreign Language']","[3, 2]","[4, 2]",0,True,0,0,6,1.0,1,0,N
26,School M,C,"['Physical Education', 'Computer Science']","[2, 2]","[0, 4]",0,False,2,0,12,0.5,1,2,advanced
