Student ID,School,Class,Subjects,Time Required,Grades,Social Disadvantage,Accepts Group,Home Help,Equipment,Year,Not Enough Help at Home,Weak student,Critical Year,Matriculation
0,School H,A,['Maths'],[3],[1],0,False,2,0,8,2.0,0,0,N
1,School Y1,E,['Maths'],[3],[2],0,True,2,0,6,0.5,0,0,N
2,School V,D,"['History', 'English']","[2, 1]","[5, 3]",0,True,1,0,12,1.0,0,2,advanced
3,School S1,A,['Physical Education'],[1],[4],0,False,0,0,7,2.0,2,0,N
4,School B,A,['Physical Education'],[2],[5],3,True,2,0,9,1.0,2,0,N
5,School P,D,"['Physical Education', 'English']","[2, 1]","[3, 1]",0,False,2,0,11,1.5,1,1,basic
6,School R,C,['History'],[3],[0],1,True,2,0,6,1.0,1,0,N
7,School E1,C,"['Physical Education', 'Literature']","[2, 1]","[0, 0]",0,False,1,0,9,1.5,3,0,N
8,School M1,A,['English'],[3],[0],0,False,2,0,12,0.5,0,2,advanced
9,School S1,E,"['Physical Education', 'History', 'English', 'Maths']","[3, 3, 3, 2]","[1, 3, 5, 5]",0,True,1,0,8,0.5,1,0,N
10,School V1,C,['History'],[3],[4],0,True,0,0,9,0.5,1,0,N
11,School E,A,['History'],[1],[1],0,True,2,0,8,0.5,1,0,N
12,School H,C,['Computer Science'],[2],[4],0,True,0,0,8,1.0,1,0,N
13,School Y1,B,['History'],[2],[1],2,True,2,0,10,1.0,2,0,N
14,School W1,D,['Maths'],[2],[2],0,True,1,0,12,1.0,0,2,advanced
15,School I,B,['Literature'],[3],[0],0,True,2,0,9,1.0,0,0,N
16,School H1,E,"['English', 'Maths', 'Literature', 'Physical Education']","[2, 2, 1, 1]","[4, 4, 4, 0]",0,False,0,0,9,0.5,1,0,N
17,School J1,C,['History'],[3],[2],0,True,1,0,8,0.5,2,0,N
18,School T1,A,"['Maths', 'English']","[1, 1]","[1, 3]",3,True,2,0,11,0.5,0,1,advanced
19,School V1,C,"['Maths', 'Literature']","[4, 4]","[2, 3]",0,True,0,0,9,2.0,0,0,N
20,School P,D,['Maths'],[3],[1],0,True,2,0,11,0.5,0,1,basic
21,School W1,C,['Art'],[2],[5],1,True,0,0,4,0.5,1,0,N
22,School X1,E,['History'],[3],[4],2,True,1,0,6,0.5,0,0,N
23,School O1,C,"['Economics', 'Physical Education']","[1, 1]","[2, 2]",0,True,2,0,11,0.5,0,1,basic
24,School J1,B,"['Foreign Language', 'Physical Education']","[4, 3]","[1, 4]",0,True,2,0,5,0.5,1,0,N
25,School L,B,"['History', 'Computer Science']","[2, 2]","[2, 3]",0,True,2,0,8,0.5,1,0,N
26,School D1,D,['English'],[3],[2],0,True,2,0,6,0.5,1,0,N
27,School V,B,"['English', 'Economics', 'Physical Education']","[3, 4, 3]","[3, 3, 1]",1,True,0,0,11,0.5,3,1,advanced
28,School O1,B,"['Physical Education', 'Maths']","[2, 2]","[0, 1]",1,True,2,0,11,1.0,1,1,basic
29,School U,D,"['History', 'English']","[2, 1]","[2, 2]",0,True,1,0,10,1.0,0,0,N
30,School D1,D,"['Foreign Language', 'History', 'Physical Education']","[1, 2, 2]","[3, 5, 3]",1,False,2,0,6,0.5,0,0,N
31,School P,E,"['History', 'Computer Science', 'Physical Education', 'Maths']","[4, 2, 1, 2]","[1, 5, 1, 1]",1,False,0,0,12,0.5,1,2,advanced
32,School Q,C,"['Physical Education', 'History', 'Computer Science', 'English']","[2, 3, 3, 3]","[2, 2, 3, 4]",0,True,2,0,8,1.0,1,0,N
33,School B,C,"['Art', 'Science']","[1, 1]","[0, 1]",0,True,2,0,4,0.5,1,0,N
34,School E1,A,"['Maths', 'Physical Education']","[2, 3]","[1, 2]",0,False,0,0,12,1.0,0,2,advanced
35,School V1,C,"['History', 'Physical Education', 'Maths']","[2, 4, 2]","[0, 1, 0]",0,True,0,0,10,1.0,1,0,N
36,School P,A,['History'],[2],[5],0,False,1,0,9,2.0,0,0,N
37,School S1,D,"['Maths', 'English']","[3, 2]","[5, 3]",3,True,2,0,4,0.5,0,0,N
38,School E,A,['History'],[1],[1],2,True,0,0,6,1.0,0,0,N
39,School X1,E,"['History', 'Physical Education', 'Literature', 'Maths']","[1, 3, 4, 2]","[0, 1, 1, 4]",0,True,0,0,9,0.5,0,0,N
40,School W1,D,['Geography'],[3],[5],0,False,2,0,4,3.0,0,0,N
41,School N1,B,['Maths'],[3],[1],0,True,2,0,9,0.5,1,0,N
42,School K,A,"['History', 'Foreign Language']","[3, 3]","[1, 1]",0,True,0,0,5,1.0,1,0,N
43,School U,C,['Physical Education'],[1],[1],1,True,2,0,6,0.5,2,0,N
44,School T,A,"['Computer Science', 'English', 'Maths']","[4, 3, 3]","[2, 1, 1]",0,True,2,0,12,0.5,0,2,advanced
45,School X,A,['Physical Education'],[2],[1],0,True,0,0,7,0.5,1,0,N
46,School S,E,"['History', 'Physical Education', 'English']","[2, 1, 1]","[2, 4, 5]",0,False,2,0,11,2.0,0,1,advanced
47,School B1,E,['History'],[2],[0],1,True,1,0,5,1.0,0,0,N
48,School R,D,"['Maths', 'Geography', 'Science', 'Art']","[3, 2, 1, 4]","[3, 0, 2, 4]",0,True,0,0,4,1.0,2,0,N
49,School B1,B,"['Physical Education', 'Maths', 'Economics', 'History']","[3, 3, 3, 3]","[1, 3, 1, 1]",1,True,2,0,11,0.5,0,1,N
50,School O,A,['Maths'],[3],[5],0,True,2,0,8,1.0,1,0,N
51,School V,E,['Maths'],[2],[1],0,False,2,0,5,1.0,1,0,N
52,School S1,B,"['English', 'History']","[1, 1]","[4, 3]",0,True,1,0,8,2.0,0,0,N
53,School G,B,"['History', 'English']","[4, 2]","[5, 4]",3,True,2,0,7,1.0,0,0,N
54,School R1,A,"['Economics', 'English', 'Physical Education', 'Maths']","[2, 2, 2, 1]","[2, 4, 0, 3]",3,True,2,0,11,0.5,2,1,advanced
55,School F,E,"['Maths', 'Art', 'English']","[3, 1, 2]","[5, 5, 2]",0,False,2,0,4,1.0,0,0,N
56,School P1,A,"['Maths', 'English', 'Foreign Language', 'Physical Education']","[3, 3, 4, 1]","[0, 1, 1, 3]",0,True,0,0,7,1.0,0,0,N
57,School I1,B,['Maths'],[3],[3],0,True,1,0,7,0.5,0,0,N
58,School D,E,['Science'],[3],[3],1,True,1,0,4,0.5,1,0,N
59,School P,A,"['Economics', 'Maths', 'English', 'History']","[1, 1, 1, 3]","[4, 3, 3, 5]",1,True,0,0,11,2.0,2,1,basic
60,School A2,D,"['English', 'Maths']","[1, 4]","[5, 1]",0,True,1,0,12,1.0,3,2,advanced
61,School M,D,"['Science', 'English', 'Art', 'Maths']","[1, 1, 4, 3]","[3, 4, 5, 3]",3,True,2,0,4,0.5,0,0,N
62,School G,E,['English'],[1],[5],0,True,2,0,6,1.0,0,0,N
63,School H,C,"['History', 'English']","[3, 2]","[3, 2]",0,True,2,0,10,0.5,1,0,N
64,School K1,A,"['English', 'History']","[3, 2]","[3, 3]",1,True,2,0,7,1.0,1,0,N
65,School Y,E,['Maths'],[2],[3],1,False,0,0,10,1.0,3,0,N
66,School N1,B,['Economics'],[2],[1],3,True,0,0,11,1.0,1,1,N
67,School M,D,"['Foreign Language', 'Maths', 'English']","[1, 3, 3]","[3, 0, 5]",0,True,2,0,6,1.0,0,0,N
68,School K1,A,"['Physical Education', 'Maths', 'English', 'Literature']","[3, 2, 1, 4]","[4, 4, 3, 4]",0,True,0,0,9,0.5,3,0,N
69,School Z,B,['History'],[2],[1],2,True,0,0,8,0.5,0,0,N
70,School S,C,"['English', 'Physical Education', 'History', 'Maths']","[2, 3, 1, 2]","[3, 5, 3, 4]",0,True,2,0,7,3.0,1,0,N
71,School I,B,"['Physical Education', 'Literature']","[1, 2]","[5, 5]",1,False,2,0,9,0.5,1,0,N
72,School Y1,C,['Physical Education'],[2],[2],0,False,1,0,7,2.0,0,0,N
73,School Y1,D,"['Physical Education', 'Maths', 'History', 'Literature']","[3, 1, 1, 1]","[2, 5, 3, 3]",1,False,1,0,9,0.5,1,0,N
74,School L,D,"['English', 'Physical Education', 'History']","[1, 1, 1]","[3, 0, 2]",0,True,0,0,7,0.5,0,0,N
75,School H1,D,['History'],[3],[1],0,True,0,0,12,0.5,2,2,advanced
76,School W1,C,['History'],[2],[0],1,False,0,0,10,2.0,0,0,N
