Student ID,School,Class,Subjects,Time Required,Grades,Social Disadvantage,Accepts Group,Home Help,Equipment,Year,Not Enough Help at Home,Weak student,Critical Year,Matriculation
0,School A2,C,"['History', 'Maths', 'Computer Science']","[1, 1, 1]","[5, 3, 4]",0,False,0,0,8,0.5,1,0,N
1,School B1,D,"['Economics', 'English']","[3, 2]","[5, 0]",2,False,1,0,11,0.5,0,1,N
2,School I,E,['Physical Education'],[2],[3],1,False,2,0,12,1.5,0,2,advanced
3,School X,C,"['Maths', 'Physical Education']","[4, 3]","[0, 5]",0,True,2,0,8,0.5,1,0,N
4,School G,C,"['Physical Education', 'English']","[4, 2]","[4, 1]",0,True,2,0,8,0.5,1,0,N
5,School K1,A,"['Foreign Language', 'History', 'Physical Education']","[2, 1, 2]","[3, 3, 1]",0,True,0,0,7,0.5,0,0,N
6,School Z1,E,"['Maths', 'Physical Education']","[1, 2]","[2, 2]",0,True,1,0,5,0.5,3,0,N
7,School E,C,['History'],[1],[0],2,True,2,0,7,1.0,1,0,N
8,School C,B,['Maths'],[1],[1],1,False,2,0,11,0.5,2,1,N
9,School N,A,"['Physical Education', 'English']","[2, 1]","[2, 0]",0,True,1,0,10,1.0,1,0,N
10,School V,A,"['Science', 'Maths']","[1, 4]","[2, 2]",0,True,1,0,4,0.5,1,0,N
11,School F1,C,"['English', 'Maths', 'Literature', 'History']","[3, 1, 1, 2]","[3, 3, 5, 0]",1,True,2,0,9,0.5,0,0,N
12,School T1,A,['Physical Education'],[1],[5],2,True,2,0,9,0.5,0,0,N
13,School D,B,['Science'],[2],[3],0,True,1,0,4,1.0,2,0,N
14,School B1,A,['English'],[1],[5],2,True,1,0,5,0.5,0,0,N
15,School O1,E,"['Geography', 'Science']","[3, 2]","[1, 2]",0,True,0,0,4,1.0,1,0,N
16,School T,A,['History'],[1],[2],1,False,2,0,12,1.0,1,2,advanced
17,School C1,B,"['Literature', 'Physical Education', 'Maths']","[2, 3, 4]","[5, 1, 0]",0,True,1,0,9,2.0,0,0,N
18,School Y,C,['English'],[1],[3],0,True,1,0,4,0.5,1,0,N
19,School M,A,"['History', 'English', 'Computer Science']","[3, 1, 3]","[4, 0, 0]",3,True,1,0,12,0.5,1,2,advanced
20,School Z,B,"['Maths', 'Science', 'Art']","[2, 1, 3]","[1, 0, 5]",1,True,0,0,4,0.5,0,0,N
21,School G1,C,['Computer Science'],[2],[0],1,False,2,0,8,0.5,0,0,N
22,School F,C,['History'],[3],[0],0,True,0,0,5,0.5,1,0,N
23,School A,E,"['Literature', 'Physical Education', 'English']","[2, 1, 1]","[2, 1, 4]",0,True,1,0,9,2.0,0,0,N
24,School O1,D,"['Maths', 'Physical Education']","[4, 3]","[0, 4]",0,True,1,0,10,1.0,0,0,N
25,School Z,E,['Maths'],[1],[2],0,True,0,0,12,0.5,0,2,advanced
26,School R1,D,['Physical Education'],[3],[4],0,True,2,0,12,0.5,0,2,advanced
27,School M1,D,['Maths'],[1],[1],0,False,1,0,12,0.5,1,2,advanced
28,School W,B,"['English', 'Geography']","[3, 1]","[4, 3]",0,False,0,0,4,0.5,0,0,N
29,School E,A,"['History', 'English']","[3, 3]","[1, 4]",0,True,1,0,9,2.0,0,0,N
30,School A1,D,"['Computer Science', 'History']","[3, 2]","[4, 5]",3,False,2,0,8,0.5,1,0,N
31,School E,E,['Maths'],[1],[1],0,False,2,0,5,0.5,0,0,N
32,School E1,D,"['History', 'Physical Education']","[3, 1]","[0, 1]",0,False,1,0,10,0.5,0,0,N
33,School E,A,['Maths'],[1],[3],1,False,1,0,7,1.0,0,0,N
34,School K1,E,['Maths'],[1],[1],0,True,2,0,5,0.5,3,0,N
35,School M1,D,"['English', 'History', 'Maths', 'Physical Education']","[1, 2, 3, 3]","[5, 4, 1, 5]",0,True,2,0,9,0.5,0,0,N
36,School I1,D,['Economics'],[1],[5],0,True,0,0,11,0.5,1,1,basic
37,School J1,C,"['English', 'Economics']","[1, 1]","[3, 4]",1,True,1,0,11,1.0,0,1,N
38,School O1,D,"['Maths', 'English']","[2, 2]","[1, 5]",0,True,2,0,7,0.5,1,0,N
39,School A,C,['History'],[3],[0],0,True,0,0,6,1.0,1,0,N
40,School C,E,"['Physical Education', 'Maths']","[3, 2]","[3, 2]",0,True,0,0,12,0.5,1,2,advanced
41,School L1,A,"['English', 'History']","[1, 1]","[0, 1]",0,True,0,0,9,0.5,0,0,N
42,School Z1,E,['English'],[3],[3],0,False,0,0,6,1.0,0,0,N
43,School M1,D,"['Maths', 'Computer Science']","[3, 2]","[3, 1]",2,True,0,0,12,1.0,2,2,advanced
44,School X1,D,['Maths'],[3],[2],0,True,0,0,5,1.0,0,0,N
45,School Q,C,"['Computer Science', 'English', 'Maths', 'Physical Education']","[3, 1, 2, 3]","[3, 4, 2, 1]",1,True,1,0,12,1.0,0,2,advanced
46,School Z1,E,['Geography'],[2],[0],0,False,0,0,4,0.5,0,0,N
47,School U,D,['English'],[1],[5],0,True,2,0,7,1.0,1,0,N
48,School S,C,['Art'],[2],[1],0,False,2,0,4,2.0,0,0,N
49,School A2,C,['Economics'],[3],[4],3,True,0,0,11,0.5,3,1,basic
50,School P,A,"['Maths', 'Physical Education']","[3, 3]","[0, 5]",3,True,2,0,7,0.5,1,0,N
51,School U,B,"['Economics', 'English']","[2, 3]","[0, 2]",0,True,0,0,11,0.5,2,1,basic
