Student ID,School,Class,Subjects,Time Required,Grades,Social Disadvantage,Accepts Group,Home Help,Equipment,Year,Not Enough Help at Home,Weak student,Critical Year,Matriculation
0,School Z1,C,['Computer Science'],[2],[3],1,True,0,0,8,0.5,2,0,N
1,School Q,B,['History'],[1],[2],0,False,2,0,8,0.5,1,0,N
2,School B,D,['Physical Education'],[1],[3],0,True,2,0,11,1.5,3,1,advanced
3,School F,D,"['Physical Education', 'History']","[2, 1]","[0, 2]",0,False,1,0,6,1.0,0,0,N
4,School I,D,"['Geography', 'Science', 'Maths']","[1, 2, 2]","[0, 5, 2]",2,True,1,0,4,0.5,0,0,N
5,School U1,E,['History'],[2],[0],1,True,0,0,9,0.5,1,0,N
6,School N,A,"['Maths', 'History']","[4, 4]","[5, 2]",0,False,0,0,7,1.0,1,0,N
7,School Q1,D,"['Physical Education', 'Computer Science', 'History', 'English']","[3, 1, 1, 3]","[0, 1, 1, 3]",1,False,2,0,8,0.5,1,0,N
8,School K,B,['Maths'],[1],[0],1,True,1,0,12,0.5,0,2,advanced
9,School V1,C,['English'],[2],[5],0,False,0,0,9,0.5,0,0,N
10,School G1,B,['History'],[2],[4],0,True,0,0,6,0.5,2,0,N
11,School D1,A,"['Geography', 'Science', 'English', 'Maths']","[2, 4, 4, 1]","[1, 3, 5, 1]",0,True,2,0,4,0.5,1,0,N
12,School I1,A,['Geography'],[3],[4],0,False,0,0,4,2.0,1,0,N
13,School W,A,['Physical Education'],[3],[1],1,False,2,0,7,2.0,0,0,N
14,School Y1,C,"['Physical Education', 'History']","[2, 3]","[3, 0]",1,False,2,0,7,0.5,0,0,N
15,School U,C,['History'],[2],[2],0,True,0,0,11,0.5,1,1,N
16,School E1,D,"['Physical Education', 'English']","[1, 2]","[2, 5]",2,True,0,0,6,2.0,3,0,N
17,School R,C,"['History', 'Maths', 'English']","[2, 3, 2]","[1, 3, 0]",1,False,1,0,5,0.5,2,0,N
18,School Y,B,"['Physical Education', 'English']","[2, 1]","[2, 5]",0,True,2,0,9,0.5,2,0,N
19,School O,C,"['Art', 'English', 'Maths']","[3, 1, 3]","[0, 1, 5]",0,True,1,0,4,0.5,1,0,N
20,School A,B,"['English', 'Maths']","[3, 2]","[4, 0]",0,False,0,0,5,0.5,0,0,N
21,School Y,C,"['English', 'Economics', 'Physical Education', 'History']","[1, 1, 2, 4]","[5, 3, 4, 5]",0,True,2,0,11,0.5,2,1,advanced
22,School K1,D,['Foreign Language'],[2],[1],0,False,0,0,6,0.5,1,0,N
23,School H1,A,['Maths'],[1],[0],0,True,2,0,7,1.5,0,0,N
