Student ID,School,Class,Subjects,Time Required,Grades,Social Disadvantage,Accepts Group,Home Help,Equipment,Year,Not Enough Help at Home,Weak student,Critical Year,Matriculation
0,School X,C,['Physical Education'],[3],[2],1,False,0,0,12,2.0,1,2,advanced
1,School T1,C,['Physical Education'],[3],[1],3,True,1,0,11,0.5,2,1,basic
2,School H1,B,['History'],[2],[4],0,True,0,0,8,0.5,1,0,N
3,School K,C,['Foreign Language'],[3],[3],3,False,1,0,7,1.0,0,0,N
4,School D1,E,['History'],[2],[3],1,False,0,0,9,1.0,1,0,N
5,School R1,B,"['History', 'Maths', 'Computer Science']","[3, 2, 2]","[0, 5, 5]",1,False,1,0,8,1.0,0,0,N
6,School I1,D,['Physical Education'],[1],[1],0,True,2,0,11,0.5,0,1,N
7,School H1,D,"['Physical Education', 'Maths', 'English', 'History']","[2, 2, 2, 2]","[0, 0, 0, 0]",1,True,1,0,11,0.5,0,1,basic
8,School L1,E,['Science'],[2],[0],3,False,2,0,10,1.0,1,0,N
9,School S1,A,['Physical Education'],[1],[1],0,False,0,0,11,0.5,0,1,basic
10,School E1,C,['Computer Science'],[2],[0],0,False,2,0,8,0.5,2,0,N
11,School X1,C,"['Science', 'Maths', 'Art', 'Geography']","[1, 1, 3, 1]","[5, 2, 3, 0]",0,False,2,0,4,0.5,0,0,N
12,School U,A,"['English', 'Geography']","[3, 1]","[2, 5]",1,False,2,0,4,0.5,3,0,N
13,School T1,D,['Geography'],[1],[0],0,True,2,0,4,0.5,0,0,N
14,School D1,C,['Physical Education'],[1],[5],0,True,2,0,11,0.5,0,1,basic
15,School I1,A,['Physical Education'],[3],[4],0,True,0,0,8,0.5,2,0,N
16,School P,C,"['History', 'Computer Science']","[1, 1]","[3, 2]",0,False,2,0,12,0.5,1,2,advanced
17,School I,B,['History'],[3],[2],0,False,0,0,7,0.5,2,0,N
18,School G1,C,['Physical Education'],[1],[3],1,True,2,0,5,1.0,0,0,N
19,School D1,D,['Physical Education'],[1],[0],0,False,2,0,8,0.5,1,0,N
