Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM
0,['Science'],[3],0,False,6,0,1,1,N,0,1,0.0
1,['Computer Science'],[5],3,False,6,0,0,1,N,0,1,0.0
2,"['Music', 'Economics', 'Biology', 'Maths']","[5, 4, 4, 2]",0,True,6,1,N,1,N,0,1,0.0
3,"['Economics', 'History', 'Maths']","[2, 2, 2]",0,False,6,0,N,0,N,0,1,0.0
4,['Computer Science'],[2],3,True,6,1,2,3,N,0,1,0.0
5,"['Chemistry', 'Physical Education', 'Art']","[5, 5, 5]",3,False,6,1,1,1,N,0,1,0.0
6,['Literature'],[5],1,True,6,0,N,3,N,0,1,0.0
7,"['Economics', 'Geography', 'Maths', 'Biology']","[2, 3, 3, 4]",0,False,6,1,2,1,N,0,1,0.0
8,"['Literature', 'History', 'Foreign Language']","[5, 3, 3]",0,True,6,1,N,0,N,0,1,0.0
9,['Literature'],[2],3,True,6,0,N,1,N,0,1,0.0
10,"['Biology', 'History', 'Literature']","[3, 3, 2]",3,True,6,1,0,1,N,0,1,0.0
11,"['Computer Science', 'Geography']","[3, 2]",3,True,6,0,N,0,N,0,1,0.0
12,"['Foreign Language', 'Economics', 'Literature', 'Art']","[5, 3, 3, 2]",3,False,6,0,0,1,S,1,0,4.5
13,"['Literature', 'Maths', 'Biology', 'Economics']","[3, 5, 3, 3]",1,False,6,1,N,3,N,0,1,0.0
14,"['Science', 'English', 'Computer Science', 'Economics']","[5, 4, 4, 5]",1,False,6,0,N,1,N,0,1,0.0
15,['Chemistry'],[3],0,False,6,1,N,1,N,0,1,0.0
16,['Chemistry'],[5],0,False,6,1,N,3,S,1,0,4.5
17,['Physical Education'],[4],1,True,6,0,N,0,N,0,1,0.0
18,"['History', 'Literature', 'Maths', 'Chemistry']","[5, 2, 2, 3]",1,False,6,0,N,3,N,0,1,0.0
19,"['Biology', 'Foreign Language', 'Music', 'Physical Education']","[2, 3, 3, 5]",1,True,6,1,N,3,N,0,1,0.0
20,"['Foreign Language', 'Maths', 'Physics', 'History']","[3, 3, 5, 2]",0,True,6,0,N,0,N,0,1,0.0
21,['History'],[4],3,True,6,3,N,0,N,0,1,0.0
22,"['Physical Education', 'Music', 'Maths', 'Computer Science']","[2, 4, 3, 5]",1,True,6,1,N,0,N,0,1,0.0
23,"['Literature', 'Geography', 'Economics']","[5, 3, 4]",1,False,6,0,N,0,W,1,3,1.5
24,"['Literature', 'Science']","[3, 4]",1,False,6,0,N,1,N,0,1,0.0
25,"['Science', 'Literature', 'Physics', 'Art']","[3, 2, 5, 5]",1,False,6,1,N,0,N,0,1,0.0
26,"['Maths', 'Biology']","[2, 5]",0,False,6,1,N,1,N,0,1,0.0
27,['Art'],[5],1,False,6,1,2,1,N,0,1,0.0
28,"['Physical Education', 'Computer Science', 'Chemistry', 'History']","[2, 4, 3, 4]",3,True,6,0,2,1,N,0,1,0.0
29,"['Literature', 'History', 'Computer Science']","[5, 4, 2]",1,True,6,3,1,0,N,0,1,0.0
30,['Chemistry'],[2],1,True,6,0,1,3,S,1,0,4.5
31,"['Maths', 'Physical Education', 'Literature']","[2, 3, 2]",0,False,6,0,2,1,S,1,0,4.5
32,"['English', 'Literature']","[3, 5]",0,False,6,1,1,1,N,0,1,0.0
33,['Chemistry'],[4],0,True,6,0,1,0,W,1,3,1.5
34,"['Foreign Language', 'Music']","[3, 4]",1,False,6,1,N,1,M,1,0,3.0
35,"['Foreign Language', 'Literature']","[5, 4]",1,False,6,1,N,0,N,0,1,0.0
36,"['Economics', 'Physical Education', 'English']","[3, 2, 2]",3,True,6,1,1,3,N,0,1,0.0
37,"['History', 'Art', 'Science', 'Chemistry']","[3, 2, 3, 3]",0,True,6,0,N,3,N,0,1,0.0
38,['Biology'],[4],0,True,6,0,N,3,N,0,1,0.0
39,"['Art', 'Physics', 'History', 'English']","[3, 2, 2, 4]",3,False,6,3,2,1,W,1,3,1.5
