Student ID,School,Class,Subjects,Time Required,Grades,Social Disadvantage,Accepts Group,Home Help,Equipment,Year,Not Enough Help at Home,Weak student,Critical Year,Matriculation
0,School Z,E,['Economics'],[3],[4],0,False,0,0,11,0.5,2,1,N
1,School W1,B,"['English', 'Physical Education']","[4, 3]","[0, 2]",0,True,2,0,7,2.0,0,0,N
2,School Q,E,"['English', 'Maths']","[1, 2]","[0, 4]",0,False,0,0,11,1.5,2,1,N
3,School Y,C,"['History', 'Physical Education', 'Maths']","[2, 2, 1]","[1, 3, 0]",0,False,1,0,11,0.5,1,1,basic
4,School U,B,['English'],[4],[1],0,True,0,0,11,0.5,0,1,basic
5,School T1,B,['Maths'],[1],[5],1,True,1,0,12,0.5,1,2,advanced
6,School W1,D,['Physical Education'],[2],[0],1,False,2,0,5,1.0,1,0,N
7,School K,D,"['Physical Education', 'English']","[2, 3]","[2, 1]",0,False,0,0,6,0.5,3,0,N
8,School E1,E,['Physical Education'],[3],[4],2,True,1,0,12,1.0,1,2,advanced
9,School L,C,['Physical Education'],[1],[1],0,True,0,0,10,0.5,0,0,N
10,School J,B,['English'],[3],[1],0,False,2,0,5,0.5,0,0,N
11,School R1,B,['Maths'],[1],[1],0,True,1,0,10,0.5,2,0,N
12,School C1,D,"['Computer Science', 'History']","[2, 1]","[3, 5]",0,False,2,0,8,0.5,1,0,N
13,School D,D,"['Maths', 'Art']","[2, 1]","[2, 5]",0,False,0,0,4,0.5,1,0,N
14,School I,A,['English'],[2],[3],0,True,0,0,8,0.5,1,0,N
15,School H1,B,['Geography'],[3],[2],0,True,1,0,4,0.5,2,0,N
16,School A,C,"['English', 'Physical Education', 'Maths', 'History']","[2, 3, 2, 2]","[2, 5, 5, 2]",2,True,1,0,10,0.5,1,0,N
17,School F,E,['History'],[3],[1],0,False,2,0,10,0.5,1,0,N
18,School R1,B,['English'],[1],[2],1,True,0,0,5,1.0,0,0,N
19,School W,C,"['English', 'Maths', 'History']","[2, 2, 3]","[4, 4, 3]",0,True,1,0,6,0.5,1,0,N
20,School V1,D,"['Foreign Language', 'History']","[2, 1]","[2, 5]",2,False,0,0,7,0.5,0,0,N
21,School K,C,"['Physical Education', 'History']","[2, 2]","[3, 5]",1,True,0,0,5,0.5,0,0,N
22,School J1,B,['Physical Education'],[2],[3],0,True,0,0,7,0.5,0,0,N
23,School D1,C,"['Foreign Language', 'History']","[3, 1]","[3, 1]",0,True,1,0,7,1.0,3,0,N
24,School T1,B,"['Physical Education', 'Foreign Language', 'History']","[3, 3, 1]","[5, 5, 4]",0,False,0,0,5,0.5,1,0,N
25,School R1,C,"['English', 'Physical Education', 'Maths']","[1, 3, 3]","[2, 2, 0]",0,True,2,0,11,0.5,1,1,advanced
26,School Q1,B,['Maths'],[1],[3],0,True,2,0,9,0.5,3,0,N
27,School D1,B,"['Art', 'Maths']","[1, 2]","[5, 5]",1,True,2,0,4,1.0,1,0,N
28,School C,D,"['Physical Education', 'History']","[1, 3]","[5, 1]",1,True,0,0,12,0.5,0,2,advanced
29,School E,C,"['Maths', 'Physical Education', 'Computer Science']","[3, 2, 3]","[3, 2, 0]",0,True,2,0,8,0.5,0,0,N
30,School U,B,['Maths'],[2],[3],0,True,1,0,4,0.5,1,0,N
31,School V,D,['Physical Education'],[4],[5],1,False,2,0,8,2.0,1,0,N
32,School F1,A,['Maths'],[1],[0],0,False,1,0,7,0.5,0,0,N
33,School M1,C,['Computer Science'],[3],[4],2,False,2,0,12,1.5,1,2,advanced
34,School C,C,"['Maths', 'Foreign Language']","[3, 1]","[2, 5]",1,True,2,0,5,0.5,0,0,N
35,School M1,E,['Physical Education'],[2],[1],0,True,0,0,10,0.5,1,0,N
36,School T,B,"['History', 'Literature', 'English']","[1, 3, 3]","[5, 2, 3]",1,True,2,0,9,0.5,0,0,N
37,School I1,C,"['Maths', 'English', 'History', 'Foreign Language']","[3, 2, 3, 4]","[3, 4, 4, 0]",1,False,2,0,6,0.5,0,0,N
38,School O1,E,['Physical Education'],[1],[3],1,True,1,0,7,1.0,1,0,N
39,School C1,D,['History'],[4],[0],1,True,0,0,12,0.5,1,2,advanced
40,School Z1,D,['Geography'],[4],[5],3,False,1,0,4,0.5,0,0,N
41,School T,B,['Art'],[1],[2],0,True,2,0,4,1.0,0,0,N
42,School Y,D,['English'],[1],[2],0,True,1,0,7,0.5,1,0,N
43,School M1,C,['Physical Education'],[2],[4],0,True,2,0,6,0.5,3,0,N
44,School F,C,"['English', 'Maths', 'Foreign Language']","[4, 2, 1]","[1, 4, 0]",2,True,0,0,6,0.5,0,0,N
45,School B,D,"['History', 'English', 'Physical Education', 'Literature']","[1, 1, 1, 4]","[5, 3, 5, 4]",1,True,0,0,9,1.0,1,0,N
46,School A1,C,"['Physical Education', 'Maths']","[1, 1]","[2, 2]",0,False,1,0,5,1.0,0,0,N
47,School N1,C,['Foreign Language'],[2],[0],0,True,0,0,7,0.5,2,0,N
48,School F1,D,['Foreign Language'],[2],[1],0,True,0,0,6,0.5,0,0,N
49,School X,E,"['Maths', 'English']","[2, 1]","[3, 5]",0,True,0,0,4,0.5,1,0,N
50,School F,C,['Science'],[3],[0],0,True,1,0,4,0.5,0,0,N
51,School W1,B,['Physical Education'],[1],[2],0,False,2,0,9,0.5,2,0,N
52,School K1,C,"['Foreign Language', 'Physical Education', 'History', 'Maths']","[4, 2, 3, 3]","[0, 0, 2, 2]",0,True,0,0,5,0.5,0,0,N
53,School A1,B,['Maths'],[1],[3],0,True,2,0,10,1.5,1,0,N
54,School K,C,['Maths'],[1],[3],3,True,2,0,9,0.5,1,0,N
55,School S,C,"['Science', 'Maths', 'Geography', 'English']","[1, 2, 2, 2]","[5, 5, 0, 2]",0,False,0,0,4,0.5,1,0,N
56,School O,C,"['Computer Science', 'Maths']","[1, 2]","[1, 0]",0,True,1,0,12,1.5,1,2,advanced
57,School H1,A,"['Science', 'Maths', 'English', 'Geography']","[3, 1, 2, 3]","[4, 5, 0, 5]",0,True,1,0,4,2.0,1,0,N
58,School M1,A,['History'],[2],[4],0,True,0,0,6,0.5,1,0,N
59,School O1,A,"['Physical Education', 'English']","[2, 1]","[3, 1]",2,True,1,0,7,0.5,0,0,N
60,School R,C,['Physical Education'],[2],[4],0,True,0,0,7,0.5,0,0,N
61,School G1,D,['Maths'],[1],[3],1,True,2,0,8,1.0,0,0,N
62,School Q,A,"['Science', 'Maths', 'Art']","[2, 2, 3]","[0, 0, 3]",0,False,0,0,4,1.0,0,0,N
63,School M1,C,"['Physical Education', 'History', 'Computer Science', 'Maths']","[3, 3, 1, 3]","[1, 2, 0, 1]",0,True,1,0,8,1.0,1,0,N
64,School T,E,['Art'],[2],[5],3,True,0,0,4,1.0,0,0,N
65,School G1,D,"['Maths', 'English']","[2, 2]","[4, 0]",0,True,0,0,8,0.5,0,0,N
66,School N,C,['Physical Education'],[1],[1],0,True,0,0,12,0.5,2,2,advanced
67,School Q,C,"['English', 'Physical Education', 'History', 'Literature']","[2, 2, 2, 2]","[0, 4, 5, 0]",0,True,1,0,9,0.5,0,0,N
68,School C,A,"['Physical Education', 'History']","[2, 4]","[5, 3]",0,True,2,0,6,0.5,3,0,N
69,School K,A,"['Science', 'Maths', 'Geography']","[3, 2, 3]","[5, 4, 0]",0,False,2,0,4,1.0,1,0,N
