Student ID,School,Class,Subjects,Time Required,Grades,Social Disadvantage,Accepts Group,Home Help,Equipment,Year,Not Enough Help at Home,Weak student,Critical Year,Matriculation
0,School B,D,"['Maths', 'Geography']","[3, 3]","[5, 5]",0,True,0,0,4,1.5,0,0,N
1,School W1,A,['Physical Education'],[1],[2],2,True,0,0,5,0.5,0,0,N
2,School B1,B,"['History', 'Computer Science']","[2, 2]","[5, 0]",0,True,0,0,12,0.5,0,2,advanced
3,School J,C,"['Maths', 'Physical Education', 'History', 'Economics']","[2, 3, 1, 2]","[5, 2, 1, 3]",0,True,1,0,11,0.5,3,1,advanced
4,School T,E,['History'],[2],[0],0,False,1,0,8,1.0,1,0,N
5,School E1,D,"['Art', 'Geography']","[4, 1]","[0, 1]",0,True,1,0,4,0.5,1,0,N
6,School C,C,"['Maths', 'History', 'Physical Education']","[3, 1, 3]","[5, 1, 1]",0,True,2,0,10,0.5,0,0,N
7,School L1,A,['English'],[2],[5],0,True,2,0,4,0.5,1,0,N
8,School F,E,"['History', 'Maths']","[2, 2]","[2, 5]",0,False,2,0,7,1.0,0,0,N
9,School V1,B,['English'],[3],[5],0,True,0,0,4,1.0,0,0,N
10,School L,B,"['Maths', 'Foreign Language']","[4, 3]","[5, 2]",1,False,1,0,6,0.5,1,0,N
11,School S,D,"['English', 'History']","[1, 1]","[4, 3]",2,True,0,0,9,0.5,1,0,N
12,School Q1,B,"['Physical Education', 'Maths']","[2, 3]","[5, 4]",0,False,1,0,11,1.0,0,1,basic
13,School Q,D,['Physical Education'],[2],[0],1,True,0,0,6,0.5,0,0,N
14,School O,B,"['Maths', 'English']","[3, 2]","[5, 5]",1,True,0,0,8,1.0,2,0,N
15,School C,A,['Foreign Language'],[1],[3],1,True,2,0,6,0.5,1,0,N
16,School T,D,['English'],[1],[1],1,True,1,0,6,1.0,0,0,N
17,School J,B,['Maths'],[2],[4],2,True,1,0,9,1.5,1,0,N
18,School X1,A,"['Art', 'English', 'Science', 'Geography']","[3, 2, 2, 1]","[4, 5, 3, 1]",0,True,1,0,4,0.5,1,0,N
19,School G1,E,['English'],[1],[2],0,True,2,0,10,1.5,0,0,N
20,School Q,D,['Physical Education'],[3],[0],0,True,0,0,6,0.5,0,0,N
21,School F1,A,"['Physical Education', 'Economics']","[1, 1]","[0, 2]",1,False,2,0,11,1.0,0,1,N
22,School J,C,"['Maths', 'Physical Education', 'English']","[2, 3, 2]","[5, 5, 5]",0,True,2,0,11,0.5,3,1,basic
23,School B,D,"['Maths', 'Foreign Language']","[2, 1]","[2, 3]",0,True,0,0,6,0.5,1,0,N
24,School C,E,"['Maths', 'History', 'English', 'Physical Education']","[1, 2, 3, 3]","[5, 5, 0, 5]",0,False,2,0,10,1.0,0,0,N
25,School J,C,['Maths'],[2],[5],0,True,1,0,11,0.5,0,1,N
26,School J1,E,"['English', 'Computer Science']","[3, 1]","[4, 4]",0,False,2,0,12,0.5,0,2,advanced
27,School X1,B,"['History', 'Physical Education']","[3, 2]","[3, 5]",0,True,2,0,10,0.5,1,0,N
28,School O,D,['Science'],[3],[2],0,False,2,0,4,0.5,0,0,N
29,School H1,E,['Foreign Language'],[1],[0],1,True,1,0,5,0.5,0,0,N
30,School J,B,"['Physical Education', 'Maths']","[3, 3]","[2, 4]",0,True,0,0,9,0.5,1,0,N
31,School Y,C,"['Maths', 'Physical Education', 'History', 'English']","[2, 1, 4, 4]","[4, 0, 5, 5]",0,True,0,0,9,0.5,0,0,N
32,School F,B,['History'],[3],[2],2,False,0,0,11,1.0,0,1,basic
33,School M1,C,"['Economics', 'Maths']","[3, 2]","[4, 0]",0,False,2,0,11,0.5,0,1,N
34,School H,C,"['English', 'Science']","[1, 1]","[4, 2]",0,False,2,0,10,1.0,0,0,N
35,School O,B,"['Maths', 'Computer Science']","[2, 4]","[4, 3]",0,True,0,0,8,0.5,1,0,N
36,School C,C,['History'],[1],[5],0,True,2,0,5,0.5,2,0,N
37,School Y1,B,['Maths'],[3],[0],0,True,0,0,4,0.5,1,0,N
38,School S1,C,['History'],[1],[2],2,False,2,0,8,1.0,3,0,N
39,School U1,A,"['History', 'English']","[3, 2]","[0, 3]",0,False,2,0,9,0.5,0,0,N
40,School J,B,['Maths'],[2],[5],0,True,1,0,9,0.5,0,0,N
41,School J,C,['Economics'],[1],[3],1,True,1,0,11,0.5,1,1,N
42,School Y,B,['Economics'],[2],[3],0,True,0,0,11,1.0,0,1,basic
43,School P1,A,"['English', 'Foreign Language']","[2, 4]","[3, 1]",0,True,0,0,5,0.5,2,0,N
44,School A2,E,"['Foreign Language', 'Maths']","[3, 2]","[1, 3]",0,False,0,0,5,1.0,1,0,N
45,School S1,C,['English'],[1],[2],0,True,1,0,8,0.5,3,0,N
46,School U,D,['Physical Education'],[3],[4],0,True,2,0,10,1.0,1,0,N
47,School I,E,"['Physical Education', 'Computer Science']","[1, 3]","[3, 5]",1,True,1,0,8,2.0,2,0,N
48,School J,C,['History'],[1],[2],0,True,0,0,11,1.0,1,1,N
49,School B1,C,['Maths'],[3],[2],0,True,0,0,7,0.5,1,0,N
50,School L1,C,['Maths'],[4],[3],0,True,1,0,12,1.0,3,2,advanced
51,School E,B,['Physical Education'],[2],[4],0,False,0,0,12,0.5,1,2,advanced
52,School Y,C,['Foreign Language'],[2],[5],0,False,0,0,5,0.5,2,0,N
53,School Z,B,['Literature'],[1],[0],0,False,2,0,9,1.5,1,0,N
54,School V1,A,['Science'],[2],[5],1,True,0,0,10,1.0,1,0,N
55,School V,C,"['Maths', 'Physical Education', 'History', 'English']","[2, 1, 1, 1]","[1, 5, 3, 0]",1,True,1,0,5,1.0,1,0,N
56,School L,C,['Science'],[3],[2],0,True,0,0,4,0.5,1,0,N
57,School K1,B,"['English', 'Foreign Language']","[1, 4]","[3, 4]",0,False,0,0,6,1.0,1,0,N
58,School I1,B,"['History', 'Maths', 'Physical Education']","[1, 1, 1]","[3, 4, 2]",0,False,1,0,5,0.5,1,0,N
59,School O,B,"['Maths', 'English']","[2, 2]","[5, 4]",0,True,1,0,8,1.0,3,0,N
60,School M1,D,['Physical Education'],[1],[4],1,True,2,0,7,1.0,0,0,N
61,School H1,E,"['Maths', 'English', 'Foreign Language', 'History']","[3, 2, 1, 2]","[5, 2, 0, 3]",1,True,1,0,5,0.5,0,0,N
62,School L,C,['Science'],[4],[1],3,True,1,0,4,0.5,3,0,N
63,School X,D,['English'],[2],[5],1,True,1,0,12,0.5,0,2,advanced
64,School C1,E,['Physical Education'],[1],[5],0,False,1,0,8,1.5,0,0,N
65,School L1,C,['English'],[3],[5],0,False,1,0,10,1.0,0,0,N
66,School W,B,"['English', 'Geography', 'Maths', 'Science']","[2, 1, 1, 3]","[1, 5, 1, 2]",2,True,1,0,4,0.5,1,0,N
67,School D,B,"['Maths', 'English', 'Science', 'Art']","[1, 2, 2, 2]","[1, 5, 3, 5]",0,True,0,0,4,2.0,0,0,N
68,School H,E,['English'],[2],[2],0,True,1,0,10,1.0,3,0,N
69,School J,C,"['Physical Education', 'English']","[3, 2]","[2, 0]",0,True,0,0,11,1.0,1,1,basic
70,School W1,A,['Physical Education'],[1],[5],2,False,2,0,7,1.0,1,0,N
71,School L,C,"['Science', 'Maths']","[2, 2]","[2, 1]",1,True,0,0,4,2.0,0,0,N
72,School F1,D,['English'],[1],[2],1,False,0,0,5,0.5,0,0,N
73,School O,B,"['History', 'Maths', 'Physical Education', 'English']","[3, 3, 3, 1]","[2, 4, 2, 0]",0,True,1,0,8,1.0,0,0,N
74,School Y,E,"['English', 'Maths', 'Physical Education']","[4, 1, 2]","[2, 4, 0]",2,True,0,0,10,0.5,1,0,N
75,School P1,C,['History'],[1],[0],0,True,1,0,8,0.5,1,0,N
76,School D1,D,"['History', 'English', 'Literature', 'Physical Education']","[3, 2, 1, 2]","[1, 4, 0, 1]",0,True,1,0,9,0.5,1,0,N
77,School J,B,"['Physical Education', 'History', 'Maths']","[4, 2, 3]","[0, 5, 3]",2,True,0,0,9,1.0,0,0,N
78,School N1,D,['English'],[3],[3],0,True,2,0,9,0.5,2,0,N
79,School I1,A,"['Maths', 'English']","[3, 2]","[2, 2]",0,False,0,0,8,1.0,1,0,N
