Student ID,School,Class,Subjects,Time Required,Grades,Social Disadvantage,Accepts Group,Home Help,Equipment,Year,Not Enough Help at Home,Weak student,Critical Year,Matriculation
0,School Q1,D,"['Physical Education', 'History']","[1, 1]","[2, 1]",2,True,1,0,12,0.5,0,2,advanced
1,School G1,C,['Maths'],[2],[2],0,True,1,0,8,1.0,0,0,N
2,School U,B,"['Maths', 'History']","[1, 3]","[3, 1]",0,True,1,0,9,1.0,2,0,N
3,School R,A,"['Economics', 'History']","[2, 4]","[1, 4]",1,False,0,0,11,0.5,0,1,basic
4,School Y1,C,"['English', 'Physical Education', 'History', 'Economics']","[3, 1, 1, 3]","[3, 2, 4, 4]",0,False,2,0,11,0.5,1,1,N
5,School U,B,"['History', 'English', 'Economics']","[2, 2, 4]","[3, 4, 0]",0,True,1,0,11,2.0,0,1,basic
6,School F,A,['Maths'],[3],[2],1,True,0,0,12,0.5,0,2,advanced
7,School V1,A,['History'],[2],[5],0,True,1,0,5,1.0,0,0,N
8,School X1,E,"['Literature', 'Maths']","[2, 2]","[4, 1]",0,True,0,0,9,1.0,0,0,N
9,School P,E,['Physical Education'],[2],[3],2,False,1,0,11,1.0,0,1,advanced
10,School I,B,"['Foreign Language', 'History']","[3, 2]","[4, 3]",0,True,1,0,5,3.0,0,0,N
11,School W,B,"['Maths', 'English', 'Geography']","[3, 1, 1]","[3, 0, 3]",2,True,2,0,4,0.5,1,0,N
12,School G1,D,"['Science', 'Physical Education', 'Maths', 'English']","[1, 4, 3, 2]","[1, 4, 3, 4]",2,True,2,0,10,0.5,2,0,N
13,School L1,C,"['Maths', 'Foreign Language', 'English']","[1, 2, 2]","[1, 1, 0]",0,True,2,0,6,2.0,3,0,N
14,School H,A,['History'],[1],[3],2,False,2,0,6,2.0,1,0,N
15,School X,B,"['English', 'Foreign Language']","[3, 1]","[4, 5]",2,False,0,0,5,0.5,0,0,N
16,School R1,B,['Physical Education'],[1],[3],2,True,2,0,7,0.5,0,0,N
17,School G1,C,"['Geography', 'Science']","[2, 1]","[1, 3]",3,True,2,0,4,0.5,0,0,N
18,School V,A,['History'],[3],[3],0,True,0,0,12,1.0,1,2,advanced
19,School R1,E,"['English', 'Physical Education', 'Maths', 'History']","[3, 3, 1, 4]","[3, 5, 5, 5]",0,True,2,0,6,0.5,1,0,N
20,School H,A,"['English', 'History', 'Foreign Language', 'Maths']","[3, 2, 2, 2]","[0, 4, 4, 5]",0,True,2,0,5,1.0,2,0,N
21,School E1,E,['Foreign Language'],[1],[1],0,False,0,0,6,2.0,1,0,N
22,School F,E,"['English', 'Literature']","[2, 1]","[2, 3]",0,True,1,0,9,0.5,0,0,N
23,School U,C,"['Maths', 'History']","[1, 1]","[5, 4]",0,True,0,0,7,1.0,1,0,N
24,School J,D,['Maths'],[3],[5],0,True,1,0,11,1.0,0,1,basic
25,School H,B,['History'],[2],[3],0,True,1,0,9,1.0,1,0,N
26,School T1,B,['Science'],[1],[0],3,False,2,0,10,0.5,1,0,N
27,School W,C,"['History', 'Physical Education']","[2, 4]","[5, 0]",0,True,0,0,7,0.5,2,0,N
28,School T1,C,"['Physical Education', 'History', 'Computer Science']","[1, 3, 3]","[1, 0, 1]",3,True,1,0,12,2.0,1,2,advanced
29,School G,A,"['English', 'Physical Education']","[2, 3]","[2, 4]",0,True,1,0,11,1.0,0,1,basic
30,School Q1,A,"['Physical Education', 'History', 'Foreign Language', 'Maths']","[3, 3, 3, 1]","[2, 5, 4, 4]",0,False,1,0,6,0.5,2,0,N
31,School E,D,"['Maths', 'Science']","[4, 2]","[3, 1]",1,True,1,0,10,0.5,1,0,N
32,School H1,C,['Economics'],[2],[2],0,False,0,0,11,0.5,0,1,N
33,School Y1,A,"['Physical Education', 'History']","[3, 2]","[0, 2]",0,True,1,0,5,1.0,0,0,N
34,School U1,A,"['Maths', 'History', 'Physical Education']","[1, 1, 2]","[0, 4, 1]",0,True,2,0,9,1.0,0,0,N
35,School T1,B,['Maths'],[1],[3],0,True,0,0,9,0.5,0,0,N
36,School A,E,"['History', 'Maths', 'English', 'Physical Education']","[2, 1, 4, 1]","[1, 0, 3, 0]",0,True,0,0,8,1.0,1,0,N
37,School C,D,"['Computer Science', 'English', 'Maths']","[2, 2, 3]","[1, 0, 1]",2,False,1,0,12,0.5,0,2,advanced
38,School Y,D,['Maths'],[2],[0],0,True,1,0,12,0.5,1,2,advanced
39,School G1,D,"['Physical Education', 'English']","[1, 3]","[1, 5]",1,True,1,0,7,1.0,2,0,N
40,School W,D,"['Art', 'Maths']","[2, 1]","[1, 0]",1,True,1,0,4,2.0,1,0,N
41,School H1,E,"['Science', 'Art', 'Maths']","[3, 2, 1]","[1, 1, 4]",0,True,1,0,4,1.0,2,0,N
42,School J,E,['Physical Education'],[2],[0],0,True,0,0,7,0.5,0,0,N
43,School T,D,['History'],[4],[1],0,True,0,0,12,0.5,1,2,advanced
44,School Y1,D,"['English', 'History']","[3, 1]","[4, 2]",0,True,1,0,9,0.5,1,0,N
45,School T,B,['Maths'],[1],[5],0,False,2,0,11,0.5,1,1,basic
46,School T1,E,['English'],[3],[4],2,False,0,0,10,1.0,0,0,N
47,School I,A,"['Maths', 'English']","[2, 1]","[0, 2]",0,True,0,0,9,0.5,1,0,N
48,School J,B,['Computer Science'],[1],[4],0,True,1,0,12,0.5,0,2,advanced
49,School F1,C,['Maths'],[3],[5],1,True,2,0,10,1.0,0,0,N
50,School H,C,"['Computer Science', 'History']","[1, 2]","[2, 2]",2,True,2,0,12,0.5,1,2,advanced
51,School Q,E,['English'],[1],[0],1,True,0,0,4,0.5,2,0,N
52,School R,C,['History'],[2],[2],0,True,1,0,11,0.5,0,1,N
53,School R,D,"['History', 'Science']","[2, 3]","[3, 0]",0,False,2,0,10,0.5,0,0,N
54,School J,D,['Maths'],[1],[3],2,False,2,0,11,0.5,1,1,N
55,School M1,D,"['Science', 'English']","[1, 1]","[2, 4]",0,False,0,0,10,1.0,1,0,N
56,School X,C,"['Computer Science', 'History']","[4, 3]","[3, 3]",0,False,1,0,8,0.5,1,0,N
57,School N,D,['Maths'],[3],[3],0,False,2,0,4,0.5,0,0,N
58,School T1,A,['History'],[1],[0],0,True,2,0,5,0.5,2,0,N
59,School O,A,['English'],[2],[5],1,True,2,0,9,1.5,1,0,N
