Student ID,School,Class,Subjects,Time Required,Grades,Social Disadvantage,Accepts Group,Home Help,Equipment,Year,Not Enough Help at Home,Weak student,Critical Year,Matriculation
0,School K1,B,['Computer Science'],[1],[4],2,True,2,0,12,1.0,3,2,advanced
1,School J,A,['Physical Education'],[2],[2],1,True,2,0,11,1.0,1,1,advanced
2,School Y,D,"['Maths', 'English']","[2, 3]","[3, 1]",1,False,2,0,5,0.5,1,0,N
3,School R1,D,"['Physical Education', 'Maths']","[3, 2]","[2, 5]",0,True,0,0,6,2.0,0,0,N
4,School B,D,['Computer Science'],[4],[4],0,False,1,0,8,0.5,0,0,N
5,School X,E,"['Art', 'English', 'Maths']","[2, 1, 3]","[0, 5, 3]",0,False,1,0,4,0.5,1,0,N
6,School U,A,"['Literature', 'Maths']","[2, 1]","[4, 4]",1,True,1,0,9,1.0,1,0,N
7,School T1,A,['Physical Education'],[3],[4],0,True,0,0,8,1.5,3,0,N
8,School Y1,B,"['Foreign Language', 'English']","[2, 2]","[3, 5]",0,True,0,0,5,0.5,1,0,N
9,School N,E,['English'],[2],[3],0,True,1,0,4,0.5,1,0,N
10,School M1,B,"['History', 'English']","[4, 2]","[5, 3]",0,True,1,0,10,1.0,1,0,N
11,School A1,A,['Science'],[1],[1],0,True,0,0,10,0.5,1,0,N
12,School B1,E,['Physical Education'],[1],[1],0,False,0,0,10,0.5,1,0,N
13,School H1,E,['Maths'],[2],[5],0,True,1,0,11,1.5,2,1,basic
14,School V,E,"['Maths', 'English']","[1, 2]","[4, 1]",0,False,0,0,11,1.5,1,1,N
15,School W,A,"['History', 'English']","[2, 1]","[3, 4]",0,True,2,0,7,0.5,0,0,N
16,School W1,E,"['Maths', 'Computer Science', 'History']","[2, 1, 4]","[0, 4, 3]",1,True,2,0,12,0.5,2,2,advanced
17,School O1,D,['Foreign Language'],[3],[5],0,True,0,0,7,1.0,0,0,N
18,School W,C,['History'],[1],[4],2,False,0,0,7,0.5,0,0,N
19,School H,D,"['History', 'Foreign Language']","[3, 4]","[3, 3]",2,True,0,0,5,0.5,2,0,N
20,School X,A,['Foreign Language'],[1],[2],1,True,1,0,6,0.5,1,0,N
21,School O,C,"['Physical Education', 'History', 'Foreign Language']","[2, 2, 3]","[4, 3, 4]",0,True,2,0,6,1.0,1,0,N
22,School B1,C,['Physical Education'],[2],[0],1,False,1,0,6,0.5,3,0,N
23,School Y,A,"['Physical Education', 'History']","[1, 2]","[4, 4]",0,True,0,0,10,0.5,0,0,N
24,School K1,B,['English'],[3],[1],0,True,2,0,5,2.0,0,0,N
25,School G,E,['Physical Education'],[3],[2],1,True,2,0,11,0.5,2,1,advanced
26,School E1,B,['History'],[3],[1],1,True,0,0,8,1.0,1,0,N
27,School X1,D,['Physical Education'],[2],[5],1,True,1,0,10,0.5,0,0,N
28,School Y,D,['English'],[1],[4],0,True,1,0,11,0.5,1,1,N
29,School U,A,['Physical Education'],[2],[0],0,False,2,0,12,0.5,0,2,advanced
30,School G,A,['Foreign Language'],[3],[3],1,False,2,0,7,0.5,0,0,N
31,School K1,D,['Maths'],[2],[2],0,False,0,0,11,0.5,2,1,basic
32,School Z1,A,"['Maths', 'English', 'Physical Education', 'History']","[3, 2, 3, 4]","[1, 0, 0, 4]",0,True,0,0,11,0.5,3,1,basic
33,School N,C,['Physical Education'],[1],[1],0,False,1,0,11,0.5,1,1,advanced
34,School O,D,"['Maths', 'Science', 'English']","[2, 3, 2]","[2, 5, 3]",0,True,1,0,4,1.0,1,0,N
35,School K1,A,['Maths'],[1],[2],0,False,1,0,8,1.0,0,0,N
36,School P1,D,['Maths'],[3],[1],0,False,0,0,6,3.0,1,0,N
37,School S,A,['Foreign Language'],[2],[3],0,True,2,0,7,1.0,2,0,N
38,School J,A,"['History', 'Science']","[2, 2]","[4, 1]",0,False,1,0,10,1.5,2,0,N
39,School J,E,['English'],[4],[1],1,True,0,0,10,1.0,1,0,N
40,School E1,C,"['Maths', 'English']","[4, 1]","[4, 2]",2,False,0,0,9,0.5,1,0,N
41,School R1,C,['English'],[3],[2],0,False,2,0,7,0.5,1,0,N
42,School G1,C,['Literature'],[1],[0],0,False,1,0,9,0.5,1,0,N
43,School E1,D,"['History', 'Computer Science']","[3, 2]","[1, 0]",0,False,1,0,12,0.5,1,2,advanced
44,School A1,B,"['History', 'English']","[4, 2]","[4, 2]",0,False,2,0,6,0.5,0,0,N
45,School V1,D,"['Geography', 'Maths', 'English']","[2, 4, 2]","[3, 2, 4]",0,False,0,0,4,0.5,1,0,N
46,School U,B,"['English', 'History', 'Physical Education', 'Maths']","[3, 1, 4, 4]","[3, 4, 0, 2]",0,False,2,0,5,1.0,2,0,N
47,School Q1,D,"['Maths', 'English']","[2, 2]","[5, 1]",0,True,2,0,12,1.0,1,2,advanced
48,School L,E,"['Physical Education', 'History']","[4, 4]","[3, 2]",1,True,0,0,8,0.5,0,0,N
49,School L,C,"['History', 'Maths']","[3, 1]","[3, 3]",1,True,2,0,12,0.5,1,2,advanced
