Student ID,School,Class,Subjects,Time Required,Grades,Social Disadvantage,Accepts Group,Home Help,Equipment,Year,Not Enough Help at Home,Weak student,Critical Year,Matriculation
0,School Y1,B,"['Physical Education', 'Maths']","[2, 3]","[5, 0]",0,True,2,0,12,1.0,0,2,advanced
1,School Y1,C,['Physical Education'],[2],[1],0,True,1,0,5,1.0,2,0,N
2,School L1,B,['History'],[1],[3],0,True,0,0,11,0.5,1,1,basic
3,School N,E,"['Maths', 'English']","[3, 2]","[5, 4]",0,True,0,0,9,1.0,0,0,N
4,School L1,B,"['History', 'Maths']","[1, 1]","[4, 2]",1,False,2,0,8,1.0,0,0,N
5,School Y,C,"['Science', 'Geography']","[3, 2]","[2, 4]",0,True,1,0,4,1.0,1,0,N
6,School B1,D,"['Maths', 'Foreign Language', 'History', 'English']","[1, 3, 3, 1]","[5, 1, 2, 5]",2,True,1,0,5,0.5,1,0,N
7,School U,C,['English'],[2],[1],0,False,1,0,6,0.5,3,0,N
8,School G1,E,['Physical Education'],[1],[3],0,True,1,0,7,0.5,0,0,N
9,School E,E,"['Physical Education', 'Maths']","[1, 4]","[3, 0]",0,True,2,0,12,1.0,0,2,advanced
10,School A1,A,['English'],[1],[1],1,True,1,0,11,0.5,1,1,N
11,School K1,B,['Physical Education'],[4],[3],0,True,1,0,11,1.0,1,1,N
12,School R,B,"['Maths', 'English', 'History']","[3, 1, 3]","[4, 3, 4]",0,True,2,0,6,1.0,0,0,N
13,School N,C,"['Art', 'Maths']","[3, 2]","[4, 5]",1,True,2,0,4,0.5,0,0,N
14,School T,A,['Physical Education'],[1],[1],0,True,1,0,7,1.0,0,0,N
15,School D1,B,['History'],[3],[4],0,False,0,0,7,0.5,1,0,N
16,School D,E,"['English', 'Physical Education']","[3, 3]","[3, 0]",3,True,0,0,7,0.5,1,0,N
17,School G,B,['Maths'],[1],[5],2,True,1,0,11,0.5,0,1,basic
18,School J1,D,"['History', 'English']","[2, 2]","[3, 3]",0,True,0,0,8,0.5,2,0,N
19,School O1,A,"['English', 'History']","[3, 4]","[0, 0]",0,False,2,0,8,0.5,1,0,N
20,School H1,A,['English'],[3],[3],0,False,0,0,5,0.5,1,0,N
21,School Z1,C,['Physical Education'],[2],[5],0,False,2,0,10,0.5,0,0,N
22,School J1,A,['English'],[2],[2],1,False,1,0,5,0.5,0,0,N
23,School N,A,['Literature'],[2],[4],0,True,1,0,9,0.5,0,0,N
24,School X,E,"['English', 'Physical Education', 'Computer Science', 'History']","[3, 1, 2, 1]","[2, 0, 3, 0]",2,False,0,0,12,1.0,0,2,advanced
