Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM
0,"['History', 'English', 'Chemistry', 'Physical Education']","[3, 4, 5, 2]",3,True,5,1,N,1,N,0,1,0.0
1,"['Maths', 'Literature']","[2, 3]",0,True,5,0,N,0,N,0,1,0.0
2,"['Art', 'Foreign Language']","[3, 5]",1,False,5,0,N,3,S,1,0,4.5
3,"['English', 'Art', 'Foreign Language', 'Music']","[3, 2, 5, 5]",3,False,5,0,0,3,N,0,1,0.0
4,"['Literature', 'Biology']","[3, 2]",3,False,5,3,N,3,N,0,1,0.0
5,"['Foreign Language', 'History']","[4, 4]",0,True,5,0,0,1,N,0,1,0.0
6,"['Chemistry', 'History', 'Art', 'Physical Education']","[5, 2, 4, 2]",3,True,5,3,1,1,S,1,0,4.5
7,"['Biology', 'Science', 'Chemistry', 'Literature']","[5, 2, 3, 4]",1,True,5,3,N,3,M,1,0,3.0
8,"['Maths', 'Science', 'Literature', 'Physics']","[5, 3, 2, 5]",3,True,5,1,N,0,N,0,1,0.0
9,"['Art', 'Geography', 'Foreign Language']","[5, 4, 5]",3,False,5,0,N,0,N,0,1,0.0
10,"['Economics', 'Physics', 'Music', 'Physical Education']","[3, 4, 4, 3]",3,True,5,0,N,1,N,0,1,0.0
11,"['Science', 'Geography', 'Literature', 'Economics']","[2, 4, 4, 3]",1,True,5,1,2,3,N,0,1,0.0
12,"['Physics', 'Computer Science']","[5, 2]",3,True,5,0,2,3,N,0,1,0.0
13,"['Foreign Language', 'English', 'Computer Science']","[4, 5, 2]",3,False,5,1,0,1,N,0,1,0.0
14,"['Physics', 'Biology', 'History', 'Computer Science']","[3, 4, 5, 2]",1,True,5,0,N,1,N,0,1,0.0
15,"['Literature', 'History', 'English', 'Computer Science']","[5, 2, 3, 5]",1,True,5,3,2,0,N,0,1,0.0
16,"['History', 'Science']","[2, 2]",1,True,5,3,1,1,N,0,1,0.0
17,"['Geography', 'Computer Science']","[3, 3]",0,False,5,0,N,0,N,0,1,0.0
18,"['Science', 'Art', 'Foreign Language']","[5, 2, 3]",3,False,5,0,N,1,N,0,1,0.0
19,"['Foreign Language', 'Economics']","[2, 3]",3,True,5,1,2,1,N,0,1,0.0
20,['Chemistry'],[4],1,True,5,1,N,0,N,0,1,0.0
21,"['Maths', 'Physical Education', 'Foreign Language', 'Science']","[3, 2, 4, 3]",1,False,5,0,N,0,N,0,1,0.0
22,"['History', 'Science', 'Chemistry']","[4, 3, 5]",1,False,5,0,2,3,N,0,1,0.0
23,"['Geography', 'Art', 'Literature']","[2, 2, 5]",3,False,5,1,N,1,N,0,1,0.0
24,['Physical Education'],[5],3,True,5,0,0,0,N,0,1,0.0
25,"['Science', 'Art']","[2, 2]",3,True,5,0,N,0,N,0,1,0.0
26,['Economics'],[5],1,True,5,0,1,3,S,1,0,4.5
27,['History'],[4],3,False,5,0,N,3,N,0,1,0.0
28,"['Computer Science', 'English', 'Foreign Language']","[5, 3, 4]",3,True,5,0,0,0,S,1,0,4.5
29,"['Computer Science', 'Art']","[2, 2]",0,True,5,1,2,0,N,0,1,0.0
30,"['Biology', 'History', 'Foreign Language', 'Science']","[5, 3, 2, 4]",3,True,5,1,N,1,N,0,1,0.0
31,"['Chemistry', 'Physics', 'Physical Education']","[2, 4, 2]",1,True,5,1,2,1,N,0,1,0.0
32,"['Geography', 'Science', 'Biology']","[5, 2, 2]",3,True,5,1,N,3,N,0,1,0.0
33,"['Science', 'Physics', 'English', 'Computer Science']","[2, 4, 2, 5]",0,True,5,0,N,0,N,0,1,0.0
34,"['Physical Education', 'English', 'Geography']","[3, 5, 4]",0,True,5,0,N,3,N,0,1,0.0
35,"['Foreign Language', 'Science', 'Computer Science', 'Economics']","[4, 5, 3, 3]",0,True,5,1,N,3,N,0,1,0.0
36,"['Science', 'Chemistry']","[5, 2]",1,True,5,1,2,0,N,0,1,0.0
37,"['Maths', 'Computer Science']","[3, 5]",0,False,5,0,N,3,N,0,1,0.0
38,"['Economics', 'English', 'Music', 'Maths']","[4, 3, 4, 4]",3,False,5,1,N,3,S,1,0,4.5
39,"['Computer Science', 'Maths']","[5, 2]",1,True,5,0,1,3,N,0,1,0.0
