Student ID,School,Class,Subjects,Time Required,Grades,Social Disadvantage,Accepts Group,Home Help,Equipment,Year,Not Enough Help at Home,Weak student,Critical Year,Matriculation
0,School L1,B,"['Maths', 'English', 'History', 'Foreign Language']","[1, 2, 1, 1]","[4, 5, 4, 4]",0,True,0,0,5,1.0,0,0,N
1,School E1,E,"['Foreign Language', 'Physical Education']","[1, 3]","[1, 5]",0,True,0,0,5,1.0,2,0,N
2,School J1,B,"['Maths', 'Physical Education', 'English']","[1, 3, 2]","[3, 5, 0]",0,True,1,0,9,0.5,1,0,N
3,School I1,A,"['English', 'Physical Education']","[2, 3]","[1, 3]",0,True,2,0,11,1.0,0,1,N
4,School X,E,"['History', 'Science']","[1, 1]","[4, 2]",2,True,2,0,10,0.5,1,0,N
5,School W,D,['Physical Education'],[1],[5],0,True,1,0,8,1.0,1,0,N
6,School L,D,['History'],[1],[0],0,True,1,0,8,1.0,1,0,N
7,School H1,D,"['Science', 'English', 'Geography']","[2, 3, 1]","[4, 1, 0]",0,True,1,0,4,1.0,1,0,N
8,School V,C,"['Literature', 'Physical Education', 'English', 'History']","[3, 1, 3, 2]","[3, 1, 5, 0]",2,True,2,0,9,0.5,3,0,N
9,School B1,A,['Maths'],[3],[2],1,True,0,0,8,1.0,1,0,N
10,School S1,A,"['English', 'Maths']","[2, 1]","[5, 0]",1,True,1,0,4,1.0,1,0,N
11,School B1,A,"['English', 'Physical Education']","[3, 1]","[2, 1]",0,True,0,0,10,0.5,0,0,N
12,School H,E,"['English', 'Art']","[2, 1]","[4, 1]",0,True,0,0,4,0.5,2,0,N
13,School G,C,['Maths'],[1],[5],0,True,0,0,5,1.0,1,0,N
14,School C,B,['English'],[1],[3],0,True,1,0,4,1.0,0,0,N
15,School S,D,['Foreign Language'],[3],[4],2,True,0,0,7,2.0,0,0,N
16,School L1,A,"['Maths', 'Physical Education']","[2, 4]","[2, 4]",0,True,2,0,7,0.5,2,0,N
17,School E,E,"['English', 'Foreign Language']","[4, 2]","[5, 2]",0,True,2,0,6,1.0,0,0,N
18,School L1,B,"['English', 'Maths', 'Science', 'History']","[3, 1, 1, 3]","[4, 0, 4, 4]",0,True,2,0,10,1.0,1,0,N
19,School L,C,"['English', 'History']","[2, 3]","[4, 4]",0,True,0,0,9,1.5,1,0,N
20,School I,C,['Science'],[1],[2],0,True,0,0,10,1.0,0,0,N
21,School G1,E,"['Foreign Language', 'English', 'History']","[1, 3, 1]","[2, 1, 0]",0,True,2,0,6,0.5,0,0,N
22,School I1,C,['Maths'],[2],[1],0,True,0,0,12,2.0,0,2,advanced
23,School T1,C,['Foreign Language'],[2],[1],0,True,0,0,5,0.5,0,0,N
24,School P1,E,['Physical Education'],[3],[0],0,True,0,0,11,0.5,0,1,N
25,School X1,E,['Maths'],[3],[1],0,True,2,0,11,0.5,2,1,N
26,School G1,A,"['History', 'Physical Education']","[3, 3]","[4, 3]",0,True,0,0,5,0.5,2,0,N
27,School R,A,"['Foreign Language', 'History']","[4, 2]","[3, 1]",1,True,1,0,6,1.5,0,0,N
28,School D,D,"['History', 'English', 'Physical Education']","[2, 2, 2]","[0, 3, 2]",0,True,2,0,6,0.5,1,0,N
29,School Q1,E,['Art'],[1],[2],0,True,1,0,4,0.5,0,0,N
30,School B,B,"['Economics', 'Maths', 'Physical Education', 'History']","[1, 1, 3, 2]","[2, 4, 3, 0]",0,True,0,0,11,1.0,2,1,N
31,School D,A,"['History', 'Literature', 'Maths', 'English']","[1, 3, 1, 4]","[5, 5, 5, 2]",0,True,1,0,9,1.5,2,0,N
32,School H,A,['History'],[1],[3],0,True,2,0,5,0.5,1,0,N
33,School L1,B,['History'],[3],[3],1,True,2,0,8,0.5,0,0,N
34,School Q,C,['English'],[2],[3],2,True,1,0,4,0.5,0,0,N
35,School N1,E,['Foreign Language'],[4],[3],0,True,0,0,5,1.0,0,0,N
36,School R,D,"['Physical Education', 'English']","[3, 2]","[4, 1]",1,True,1,0,9,0.5,0,0,N
37,School D,A,"['English', 'Computer Science', 'Maths', 'History']","[2, 3, 2, 3]","[0, 2, 1, 5]",3,True,2,0,8,1.0,0,0,N
38,School F1,B,['Maths'],[3],[4],0,True,1,0,12,0.5,1,2,advanced
39,School L1,D,['Science'],[1],[3],0,True,0,0,4,0.5,1,0,N
40,School I1,D,['History'],[4],[0],0,True,1,0,6,1.0,2,0,N
41,School H1,C,"['History', 'English']","[2, 1]","[4, 1]",0,True,1,0,9,0.5,2,0,N
42,School R,B,"['English', 'History']","[1, 2]","[5, 5]",1,True,1,0,8,1.0,1,0,N
43,School L,E,['Physical Education'],[2],[5],1,True,0,0,8,0.5,0,0,N
44,School I1,E,"['History', 'Physical Education']","[1, 2]","[1, 1]",0,True,2,0,6,1.0,0,0,N
45,School I,E,"['Physical Education', 'Foreign Language', 'History', 'Maths']","[1, 3, 3, 3]","[2, 1, 3, 5]",2,True,0,0,6,1.0,0,0,N
46,School F1,B,['Maths'],[1],[1],0,True,0,0,11,1.0,0,1,basic
47,School Z,B,['Physical Education'],[3],[0],0,True,2,0,11,0.5,1,1,N
48,School Y,A,"['Maths', 'Physical Education', 'History']","[3, 2, 1]","[4, 5, 1]",0,True,0,0,6,1.0,1,0,N
49,School K1,D,['Physical Education'],[4],[3],1,True,2,0,6,1.0,3,0,N
50,School W1,C,['English'],[2],[3],0,True,2,0,6,0.5,2,0,N
51,School H,E,['Computer Science'],[1],[0],0,True,1,0,8,0.5,0,0,N
52,School M,C,"['English', 'Art', 'Geography']","[2, 1, 2]","[3, 2, 3]",0,True,1,0,4,0.5,2,0,N
53,School E,A,"['English', 'Physical Education']","[2, 3]","[3, 1]",2,True,1,0,7,0.5,2,0,N
54,School W,C,"['Physical Education', 'Science']","[2, 2]","[0, 3]",0,True,0,0,10,0.5,2,0,N
55,School F,B,"['English', 'Economics', 'Physical Education', 'Maths']","[3, 2, 1, 2]","[1, 1, 0, 4]",1,True,0,0,11,0.5,2,1,N
56,School M,E,"['History', 'English']","[2, 1]","[4, 1]",1,True,2,0,7,0.5,0,0,N
57,School D1,B,"['Foreign Language', 'Physical Education']","[1, 3]","[2, 4]",0,True,0,0,7,0.5,0,0,N
58,School R,C,['English'],[1],[1],0,True,0,0,5,1.0,0,0,N
59,School I,C,['Art'],[3],[2],0,True,2,0,4,1.0,0,0,N
60,School J1,A,['Maths'],[1],[4],0,True,2,0,5,0.5,3,0,N
61,School L1,B,['English'],[1],[4],0,True,0,0,9,0.5,0,0,N
62,School K,E,['Maths'],[1],[2],3,True,2,0,4,0.5,1,0,N
63,School Y1,B,"['Foreign Language', 'History']","[3, 1]","[5, 5]",0,True,2,0,7,1.0,1,0,N
64,School B1,C,['Physical Education'],[1],[1],0,True,1,0,12,1.0,2,2,advanced
65,School P1,C,['Maths'],[3],[5],0,True,1,0,12,1.0,0,2,advanced
66,School F1,C,['Maths'],[1],[2],0,True,0,0,12,0.5,1,2,advanced
67,School A1,E,"['Maths', 'Foreign Language', 'Physical Education']","[1, 1, 1]","[4, 5, 4]",0,True,0,0,6,0.5,0,0,N
68,School O,A,"['History', 'Computer Science']","[1, 1]","[1, 4]",0,True,0,0,8,1.0,1,0,N
69,School G1,C,['Maths'],[1],[3],0,True,2,0,11,1.0,0,1,N
70,School H1,D,"['Physical Education', 'History']","[1, 1]","[1, 1]",0,True,0,0,8,0.5,0,0,N
71,School A,B,['History'],[4],[5],0,True,1,0,7,0.5,0,0,N
72,School R1,E,"['Foreign Language', 'History']","[4, 2]","[4, 2]",0,True,0,0,5,2.0,1,0,N
73,School C,D,['English'],[1],[3],0,True,0,0,5,0.5,2,0,N
74,School L,C,"['Geography', 'Maths']","[2, 1]","[3, 2]",1,True,2,0,4,1.5,0,0,N
75,School P,C,"['Physical Education', 'Foreign Language', 'Maths', 'History']","[1, 1, 1, 2]","[1, 3, 2, 5]",0,True,2,0,6,0.5,0,0,N
76,School R1,D,"['Computer Science', 'Physical Education']","[2, 1]","[5, 3]",0,True,0,0,8,0.5,1,0,N
77,School L1,A,['Economics'],[1],[4],0,True,2,0,11,1.0,0,1,basic
78,School Y,B,['History'],[2],[1],0,True,2,0,8,0.5,1,0,N
79,School Q1,C,"['Maths', 'Art']","[2, 2]","[0, 5]",2,True,1,0,4,1.0,0,0,N
