Student ID,School,Class,Subjects,Time Required,Grades,Social Disadvantage,Accepts Group,Home Help,Equipment,Year,Not Enough Help at Home,Weak student,Critical Year,Matriculation
0,School A,E,['English'],[2],[0],0,True,1,0,8,0.5,0,0,N
1,School F1,D,"['Maths', 'English']","[2, 1]","[2, 5]",0,True,1,0,5,1.0,2,0,N
2,School O1,B,['Maths'],[1],[2],0,True,1,0,11,1.0,0,1,basic
3,School T1,E,['Maths'],[3],[3],0,True,0,0,11,3.0,0,1,N
4,School V,D,"['Physical Education', 'English', 'History', 'Maths']","[4, 2, 2, 1]","[0, 1, 4, 3]",1,True,2,0,6,0.5,0,0,N
5,School P1,A,"['Physical Education', 'History']","[2, 1]","[1, 3]",0,True,2,0,9,0.5,0,0,N
6,School I,A,['History'],[2],[2],0,True,2,0,11,2.0,2,1,N
7,School Q1,C,"['Art', 'Science', 'Maths']","[1, 4, 2]","[3, 2, 1]",0,True,1,0,4,1.0,0,0,N
8,School J,C,['English'],[1],[3],0,True,2,0,5,0.5,1,0,N
9,School S,B,['Foreign Language'],[1],[5],0,True,2,0,5,0.5,0,0,N
10,School W1,C,"['Physical Education', 'History', 'Economics', 'Maths']","[3, 2, 1, 2]","[4, 4, 4, 1]",0,True,1,0,11,1.0,3,1,N
11,School A,E,['Physical Education'],[4],[1],0,True,2,0,11,0.5,0,1,advanced
12,School O1,A,"['History', 'Science', 'Physical Education', 'Maths']","[2, 3, 2, 3]","[4, 0, 4, 3]",0,True,0,0,10,1.0,1,0,N
13,School P,D,"['History', 'Literature']","[4, 1]","[4, 3]",0,True,1,0,9,0.5,1,0,N
14,School I1,E,"['English', 'Foreign Language']","[2, 1]","[4, 2]",0,True,2,0,6,0.5,2,0,N
15,School Q,A,"['English', 'Geography', 'Art', 'Science']","[1, 1, 3, 1]","[0, 2, 4, 4]",0,True,1,0,4,1.0,0,0,N
16,School T1,B,"['Physical Education', 'English']","[2, 1]","[0, 4]",0,True,1,0,6,0.5,1,0,N
17,School G,D,"['Maths', 'Physical Education', 'History']","[1, 3, 2]","[1, 2, 3]",1,True,1,0,6,0.5,1,0,N
18,School E,E,['Maths'],[3],[4],1,True,0,0,10,0.5,1,0,N
19,School Q,B,"['English', 'History', 'Maths']","[3, 1, 2]","[0, 0, 0]",0,True,1,0,6,1.0,2,0,N
20,School B,A,"['Maths', 'Art']","[1, 3]","[5, 1]",1,True,2,0,4,0.5,0,0,N
21,School F1,B,"['English', 'Science']","[3, 2]","[0, 1]",0,True,0,0,4,1.0,1,0,N
22,School W,D,"['History', 'Maths', 'English']","[1, 2, 1]","[4, 3, 0]",0,True,0,0,12,1.0,0,2,advanced
23,School M1,D,['English'],[2],[2],1,True,1,0,11,0.5,2,1,basic
24,School Q,D,"['Maths', 'Art', 'English', 'Geography']","[2, 3, 1, 1]","[1, 5, 2, 3]",0,True,2,0,4,0.5,1,0,N
25,School J1,A,['Physical Education'],[1],[2],0,True,1,0,12,1.0,0,2,advanced
26,School F1,C,"['Maths', 'Physical Education']","[1, 4]","[5, 1]",2,True,0,0,6,0.5,0,0,N
27,School C1,C,['Foreign Language'],[2],[4],2,True,2,0,7,1.0,0,0,N
28,School L,B,['Physical Education'],[2],[4],0,True,2,0,12,1.0,1,2,advanced
29,School A1,B,['Geography'],[1],[2],2,True,2,0,4,1.0,0,0,N
30,School M1,D,"['English', 'Maths', 'History']","[1, 3, 1]","[3, 3, 5]",0,True,1,0,11,2.0,0,1,N
31,School H1,C,['Maths'],[3],[1],1,True,1,0,6,0.5,0,0,N
32,School V1,C,"['Physical Education', 'History']","[2, 1]","[0, 3]",0,True,2,0,7,1.0,1,0,N
33,School A1,B,"['History', 'English', 'Maths', 'Foreign Language']","[4, 1, 4, 2]","[5, 3, 4, 4]",0,True,1,0,7,0.5,1,0,N
34,School V1,A,"['History', 'Maths']","[1, 1]","[3, 3]",0,True,0,0,9,1.5,2,0,N
35,School S1,B,['English'],[3],[5],0,True,1,0,6,0.5,1,0,N
36,School M1,C,"['History', 'English', 'Maths', 'Physical Education']","[2, 2, 3, 3]","[2, 2, 2, 1]",2,True,0,0,6,1.0,0,0,N
37,School B1,D,"['Physical Education', 'English']","[3, 3]","[3, 2]",0,True,0,0,9,1.0,1,0,N
38,School X1,E,"['English', 'History']","[1, 2]","[0, 2]",1,True,2,0,10,1.5,0,0,N
39,School T1,E,['Physical Education'],[2],[1],0,True,1,0,11,0.5,0,1,basic
40,School T1,A,"['Maths', 'Physical Education']","[2, 1]","[4, 4]",0,True,1,0,9,0.5,1,0,N
41,School D1,A,['Physical Education'],[1],[1],0,True,2,0,9,1.0,1,0,N
42,School N1,B,"['English', 'Maths']","[2, 1]","[3, 1]",1,True,0,0,12,0.5,2,2,advanced
43,School D,A,"['History', 'Physical Education']","[2, 1]","[1, 0]",0,True,2,0,5,1.0,0,0,N
44,School O,D,['English'],[1],[4],1,True,1,0,11,0.5,1,1,N
45,School T1,C,"['History', 'Foreign Language']","[2, 2]","[2, 5]",3,True,2,0,6,1.0,3,0,N
46,School K1,D,"['English', 'Science']","[4, 1]","[2, 4]",3,True,0,0,4,0.5,0,0,N
