Student ID,School,Class,Subjects,Time Required,Grades,Social Disadvantage,Accepts Group,Home Help,Equipment,Year,Not Enough Help at Home,Weak student,Critical Year,Matriculation
0,School T,C,"['English', 'Economics']","[2, 1]","[1, 1]",0,True,2,0,11,0.5,1,1,basic
1,School O,D,['Economics'],[3],[4],0,True,0,0,11,1.0,0,1,N
2,School I1,D,['History'],[1],[1],2,True,0,0,10,1.5,0,0,N
3,School M1,A,"['Foreign Language', 'Physical Education']","[2, 2]","[2, 4]",0,True,0,0,5,1.0,0,0,N
4,School Q,D,"['Computer Science', 'Physical Education']","[1, 1]","[4, 5]",1,True,0,0,12,2.0,2,2,advanced
5,School D,B,['Art'],[1],[0],1,True,1,0,4,0.5,0,0,N
6,School O1,A,['History'],[1],[1],0,True,0,0,10,0.5,0,0,N
7,School C,E,['History'],[3],[1],0,True,2,0,6,0.5,3,0,N
8,School C1,A,"['Physical Education', 'Computer Science', 'English', 'History']","[2, 1, 2, 1]","[0, 4, 4, 5]",2,True,1,0,8,3.0,0,0,N
9,School D,A,"['Physical Education', 'Maths', 'English']","[1, 2, 3]","[5, 1, 5]",0,True,1,0,5,0.5,1,0,N
10,School V1,B,['Foreign Language'],[1],[3],0,True,2,0,6,0.5,1,0,N
11,School H,C,['History'],[1],[0],0,True,1,0,10,0.5,0,0,N
12,School Y,B,['English'],[4],[5],0,True,2,0,9,0.5,2,0,N
13,School Z1,A,['English'],[3],[0],3,True,1,0,6,0.5,3,0,N
14,School I1,B,"['History', 'Economics']","[3, 2]","[5, 3]",0,True,2,0,11,1.0,0,1,advanced
15,School F,D,['Economics'],[1],[0],1,True,1,0,11,0.5,0,1,basic
16,School K,A,"['Maths', 'History', 'English']","[2, 4, 2]","[5, 4, 0]",0,True,2,0,7,1.0,0,0,N
17,School P1,A,"['Foreign Language', 'Maths']","[1, 3]","[2, 2]",0,True,1,0,6,0.5,0,0,N
18,School S1,B,"['Maths', 'History']","[1, 1]","[5, 0]",0,True,1,0,7,0.5,1,0,N
19,School M1,B,['Computer Science'],[3],[5],1,True,0,0,12,1.0,1,2,advanced
20,School B,B,"['Maths', 'Foreign Language']","[1, 1]","[5, 0]",0,True,0,0,7,1.0,1,0,N
21,School U1,A,"['Physical Education', 'Maths']","[1, 3]","[4, 5]",0,True,2,0,6,0.5,1,0,N
22,School R,D,"['Physical Education', 'Literature', 'English', 'Maths']","[4, 2, 4, 3]","[2, 0, 3, 0]",0,True,0,0,9,1.5,3,0,N
23,School Y,B,['Physical Education'],[3],[2],1,True,2,0,5,1.0,0,0,N
24,School C1,A,"['History', 'Science', 'English', 'Physical Education']","[1, 2, 2, 4]","[0, 3, 0, 2]",0,True,1,0,10,0.5,0,0,N
25,School U,A,"['History', 'English']","[2, 3]","[1, 5]",2,True,0,0,10,1.0,0,0,N
26,School S,B,['Maths'],[1],[4],0,True,1,0,9,1.0,1,0,N
27,School U,E,['English'],[2],[2],0,True,1,0,12,0.5,2,2,advanced
28,School S1,E,"['Physical Education', 'Computer Science']","[2, 1]","[4, 1]",0,True,0,0,8,1.0,1,0,N
29,School A,C,"['Maths', 'History', 'Computer Science', 'Physical Education']","[2, 1, 4, 2]","[2, 4, 1, 0]",0,True,0,0,8,3.0,2,0,N
30,School A1,C,"['Foreign Language', 'Physical Education']","[2, 3]","[3, 4]",0,True,2,0,5,0.5,2,0,N
31,School O1,E,"['History', 'Maths']","[1, 4]","[1, 4]",0,True,0,0,6,0.5,1,0,N
32,School B1,B,['History'],[2],[5],0,True,2,0,8,0.5,1,0,N
33,School V1,D,"['Physical Education', 'Maths']","[2, 4]","[2, 2]",2,True,1,0,10,2.0,1,0,N
34,School T1,B,['History'],[2],[2],0,True,0,0,5,1.0,0,0,N
35,School W,C,['English'],[4],[0],0,True,1,0,5,1.0,0,0,N
36,School R1,D,['Physical Education'],[3],[0],0,True,0,0,8,1.0,1,0,N
37,School A,D,"['English', 'Computer Science', 'Maths']","[3, 3, 2]","[0, 1, 5]",2,True,1,0,12,0.5,1,2,advanced
38,School V1,B,['History'],[1],[3],0,True,1,0,5,1.0,1,0,N
39,School H,B,"['Physical Education', 'History']","[2, 3]","[5, 0]",1,True,2,0,10,0.5,0,0,N
40,School P,C,['English'],[3],[3],1,True,1,0,9,0.5,2,0,N
41,School Q1,E,"['History', 'Maths']","[2, 4]","[1, 5]",0,True,0,0,5,0.5,1,0,N
42,School I1,A,['Maths'],[1],[0],1,True,1,0,5,1.0,0,0,N
43,School Z,E,['History'],[1],[0],0,True,1,0,11,2.0,1,1,advanced
44,School M,D,"['Maths', 'English', 'Literature', 'History']","[2, 3, 3, 3]","[0, 3, 1, 2]",2,True,1,0,9,4.0,0,0,N
45,School X1,D,"['Literature', 'Maths']","[2, 1]","[5, 0]",0,True,2,0,9,2.0,1,0,N
46,School D1,A,['Maths'],[3],[0],0,True,1,0,5,0.5,1,0,N
47,School Q,C,"['History', 'English']","[3, 1]","[1, 4]",2,True,0,0,9,0.5,0,0,N
48,School A1,B,"['English', 'History']","[4, 1]","[5, 1]",0,True,0,0,11,1.0,0,1,basic
49,School A1,B,"['Geography', 'Maths', 'Art']","[2, 1, 1]","[3, 2, 2]",0,True,1,0,4,0.5,0,0,N
50,School A2,A,"['Literature', 'Maths', 'Physical Education']","[1, 2, 2]","[4, 1, 0]",1,True,0,0,9,0.5,1,0,N
51,School G,A,"['Physical Education', 'History']","[1, 1]","[4, 5]",2,True,1,0,11,0.5,2,1,basic
52,School K,A,"['Maths', 'Physical Education']","[2, 2]","[0, 2]",0,True,2,0,5,1.0,1,0,N
53,School X,B,['History'],[3],[2],0,True,1,0,12,0.5,1,2,advanced
54,School P1,A,['Art'],[3],[1],0,True,2,0,4,0.5,3,0,N
55,School T,B,['English'],[2],[4],0,True,2,0,10,1.0,0,0,N
56,School T,D,['English'],[4],[0],0,True,1,0,9,0.5,1,0,N
57,School S1,A,"['English', 'History']","[4, 2]","[1, 0]",0,True,1,0,12,0.5,0,2,advanced
58,School D,B,['Foreign Language'],[1],[5],0,True,0,0,5,0.5,1,0,N
59,School I1,D,"['Maths', 'History', 'Computer Science', 'Physical Education']","[2, 2, 1, 1]","[0, 2, 4, 0]",0,True,1,0,12,2.0,0,2,advanced
60,School D,D,"['Maths', 'History']","[3, 1]","[3, 4]",0,True,2,0,5,2.0,1,0,N
61,School E1,E,"['English', 'History']","[2, 4]","[2, 1]",0,True,2,0,8,0.5,0,0,N
62,School Q,A,['Physical Education'],[1],[0],0,True,1,0,8,1.0,1,0,N
63,School W1,D,['English'],[3],[0],0,True,2,0,8,0.5,1,0,N
64,School X1,A,['Maths'],[3],[3],1,True,0,0,6,2.0,1,0,N
65,School Z1,E,"['Physical Education', 'English', 'History', 'Maths']","[4, 4, 1, 2]","[5, 0, 0, 3]",0,True,1,0,7,0.5,0,0,N
66,School V1,D,"['Physical Education', 'Maths']","[1, 3]","[2, 5]",3,True,1,0,5,0.5,1,0,N
67,School A1,A,"['Physical Education', 'Maths', 'History', 'English']","[1, 3, 1, 2]","[5, 1, 2, 0]",1,True,2,0,12,1.0,0,2,advanced
68,School O,C,['English'],[1],[5],1,True,2,0,11,0.5,2,1,basic
69,School D,B,['Physical Education'],[1],[2],0,True,0,0,5,1.5,1,0,N
70,School G,C,['Physical Education'],[1],[3],0,True,0,0,9,0.5,1,0,N
71,School Y1,E,"['Geography', 'Maths']","[2, 3]","[1, 0]",1,True,1,0,4,0.5,2,0,N
72,School E1,A,['Computer Science'],[1],[2],0,True,2,0,8,1.0,1,0,N
73,School T1,B,['Computer Science'],[2],[4],1,True,2,0,12,0.5,0,2,advanced
74,School S1,D,['Foreign Language'],[1],[1],1,True,2,0,7,1.0,1,0,N
75,School L1,B,"['Foreign Language', 'English']","[4, 1]","[5, 1]",0,True,0,0,7,0.5,3,0,N
76,School Y1,A,['Maths'],[1],[5],0,True,2,0,8,1.0,0,0,N
77,School X,B,['Maths'],[4],[3],0,True,2,0,4,1.0,2,0,N
78,School Y1,C,"['History', 'English']","[1, 1]","[5, 4]",0,True,0,0,7,0.5,0,0,N
79,School P1,C,"['Computer Science', 'English']","[1, 1]","[0, 2]",0,True,2,0,8,0.5,0,0,N
