Student ID,School,Class,Subjects,Time Required,Grades,Social Disadvantage,Accepts Group,Home Help,Equipment,Year,Not Enough Help at Home,Weak student,Critical Year,Matriculation
0,School B1,A,['Maths'],[1],[5],0,True,2,0,6,0.5,0,0,N
1,School Y,C,"['Art', 'English']","[2, 1]","[3, 0]",0,True,0,0,4,1.0,0,0,N
2,School I1,A,['Science'],[2],[4],0,True,2,0,10,1.5,0,0,N
3,School J,C,['Art'],[3],[2],0,True,1,0,4,1.0,0,0,N
4,School I,D,['Physical Education'],[2],[2],2,True,1,0,10,1.0,1,0,N
5,School A1,A,['History'],[2],[5],0,True,1,0,9,1.0,0,0,N
6,School A2,B,['Physical Education'],[3],[3],0,True,2,0,5,0.5,1,0,N
7,School O,D,"['Science', 'English']","[3, 3]","[3, 3]",0,True,2,0,10,0.5,1,0,N
8,School I1,C,['Maths'],[2],[2],0,True,1,0,8,2.0,1,0,N
9,School Y,B,"['English', 'Foreign Language', 'Maths']","[1, 3, 2]","[4, 3, 0]",0,True,2,0,5,1.0,2,0,N
10,School Z,C,['Foreign Language'],[2],[1],0,True,2,0,7,0.5,1,0,N
11,School U,A,['History'],[2],[2],0,True,0,0,10,0.5,0,0,N
12,School O,A,['History'],[2],[4],0,True,1,0,8,1.0,2,0,N
13,School U1,A,['History'],[3],[3],0,True,2,0,12,1.0,0,2,advanced
14,School P,E,"['English', 'Maths']","[1, 3]","[0, 4]",0,True,0,0,4,0.5,0,0,N
15,School B1,C,"['Foreign Language', 'Maths']","[1, 2]","[2, 3]",1,True,1,0,6,1.0,0,0,N
16,School X,D,"['English', 'History', 'Physical Education', 'Maths']","[3, 3, 4, 3]","[1, 2, 2, 3]",2,True,2,0,11,0.5,0,1,basic
17,School F1,A,"['Maths', 'Physical Education']","[1, 3]","[5, 2]",2,True,2,0,10,0.5,0,0,N
18,School I,A,"['Maths', 'Science', 'Physical Education']","[1, 2, 3]","[1, 4, 4]",0,True,1,0,10,0.5,1,0,N
19,School E,E,"['Literature', 'English']","[2, 2]","[2, 4]",0,True,2,0,9,2.0,2,0,N
20,School A,A,['English'],[3],[3],1,True,0,0,11,0.5,1,1,N
21,School C1,D,['Foreign Language'],[3],[3],0,True,0,0,5,0.5,1,0,N
22,School H1,A,"['Maths', 'Science']","[3, 2]","[3, 0]",1,True,1,0,10,1.0,1,0,N
23,School H,E,"['Science', 'English']","[3, 2]","[3, 1]",0,True,1,0,10,0.5,1,0,N
24,School Z1,C,"['Maths', 'English']","[2, 2]","[5, 4]",2,True,0,0,6,0.5,0,0,N
25,School T,C,"['English', 'Foreign Language']","[2, 4]","[0, 0]",2,True,0,0,7,1.0,0,0,N
26,School M,B,"['Literature', 'History']","[2, 3]","[2, 5]",2,True,1,0,9,1.0,2,0,N
27,School N1,B,"['Maths', 'Physical Education']","[3, 1]","[4, 1]",0,True,1,0,6,0.5,2,0,N
28,School N1,D,"['English', 'Maths']","[3, 1]","[0, 2]",0,True,1,0,12,0.5,0,2,advanced
29,School C1,A,"['English', 'Physical Education']","[2, 4]","[4, 0]",1,True,0,0,8,0.5,1,0,N
30,School I1,C,"['Computer Science', 'English']","[3, 2]","[0, 1]",0,True,0,0,12,0.5,0,2,advanced
31,School V,B,['English'],[2],[3],0,True,0,0,6,0.5,0,0,N
32,School X,C,['Maths'],[3],[3],0,True,0,0,6,0.5,1,0,N
33,School H1,D,"['History', 'English']","[3, 3]","[4, 5]",0,True,1,0,10,0.5,1,0,N
34,School L1,A,"['English', 'History']","[3, 4]","[0, 3]",0,True,1,0,11,1.5,0,1,basic
35,School I,A,['History'],[1],[5],1,True,1,0,11,2.0,0,1,N
36,School D1,D,['Maths'],[2],[3],0,True,0,0,7,1.0,1,0,N
37,School C1,B,"['History', 'Foreign Language']","[4, 3]","[4, 3]",0,True,1,0,6,1.5,1,0,N
38,School W,C,"['Science', 'English', 'Geography']","[3, 2, 3]","[4, 4, 0]",2,True,0,0,4,0.5,1,0,N
39,School D,C,"['Maths', 'English']","[2, 1]","[3, 0]",1,True,1,0,4,0.5,2,0,N
40,School T1,D,['Physical Education'],[1],[3],2,True,1,0,11,0.5,1,1,N
41,School P,B,['Maths'],[1],[5],0,True,0,0,12,2.0,1,2,advanced
42,School G,C,"['Literature', 'English']","[3, 3]","[1, 3]",1,True,2,0,9,1.0,1,0,N
43,School Q,D,"['Physical Education', 'Maths', 'English']","[2, 3, 2]","[4, 3, 4]",1,True,2,0,6,0.5,1,0,N
44,School U1,D,['Maths'],[3],[3],1,True,1,0,5,1.0,1,0,N
45,School Z1,B,"['Physical Education', 'English']","[1, 4]","[4, 3]",0,True,0,0,11,0.5,1,1,N
46,School F1,D,"['Physical Education', 'Foreign Language']","[3, 2]","[2, 2]",0,True,0,0,6,1.0,2,0,N
47,School V,C,"['Maths', 'Geography', 'English']","[2, 1, 3]","[0, 0, 5]",1,True,2,0,4,0.5,1,0,N
48,School M1,A,"['Maths', 'English', 'History', 'Physical Education']","[3, 1, 1, 2]","[1, 3, 3, 3]",1,True,2,0,9,1.0,1,0,N
49,School W,D,"['English', 'Foreign Language']","[3, 2]","[5, 0]",0,True,1,0,5,0.5,2,0,N
50,School T1,A,['English'],[1],[2],1,True,0,0,5,3.0,0,0,N
51,School S,C,['Foreign Language'],[1],[0],0,True,0,0,7,0.5,0,0,N
52,School K,A,"['Physical Education', 'Maths']","[2, 2]","[1, 1]",0,True,0,0,8,1.0,1,0,N
53,School T,A,"['Computer Science', 'Maths']","[1, 4]","[1, 1]",0,True,0,0,12,0.5,2,2,advanced
54,School P1,B,"['History', 'Computer Science']","[3, 1]","[0, 1]",2,True,0,0,12,0.5,0,2,advanced
55,School Y,B,['English'],[1],[1],3,True,1,0,4,1.0,2,0,N
56,School R1,A,"['Science', 'Maths', 'English', 'Art']","[3, 3, 3, 3]","[1, 5, 0, 1]",1,True,2,0,4,0.5,0,0,N
57,School E,C,"['Maths', 'History']","[1, 1]","[1, 2]",0,True,2,0,10,1.0,1,0,N
58,School K1,B,['History'],[3],[0],1,True,0,0,8,0.5,0,0,N
59,School R1,C,"['Literature', 'English', 'History']","[3, 1, 1]","[5, 0, 4]",0,True,2,0,9,1.0,0,0,N
60,School U,B,['History'],[3],[0],0,True,2,0,10,0.5,0,0,N
61,School N,C,['Maths'],[3],[4],1,True,0,0,8,2.0,0,0,N
62,School M,C,"['Physical Education', 'Computer Science', 'History']","[4, 2, 3]","[3, 5, 2]",0,True,2,0,8,0.5,1,0,N
63,School H1,C,['Maths'],[3],[3],0,True,0,0,5,1.0,0,0,N
64,School F1,D,['Maths'],[4],[0],3,True,1,0,6,0.5,0,0,N
65,School M1,A,"['Maths', 'History']","[4, 3]","[4, 2]",1,True,1,0,9,1.0,0,0,N
66,School R,B,"['History', 'Maths']","[3, 2]","[4, 4]",0,True,0,0,10,0.5,2,0,N
67,School V1,E,"['History', 'Maths']","[2, 1]","[2, 3]",1,True,1,0,5,1.5,1,0,N
68,School N1,D,"['Foreign Language', 'Physical Education']","[3, 1]","[4, 2]",0,True,2,0,5,0.5,0,0,N
69,School Y,C,"['English', 'History', 'Foreign Language']","[1, 2, 3]","[2, 0, 5]",1,True,1,0,5,0.5,1,0,N
70,School W1,B,"['History', 'Foreign Language']","[4, 1]","[4, 5]",1,True,1,0,7,1.5,0,0,N
71,School A2,D,"['Science', 'English', 'Maths', 'Physical Education']","[1, 4, 4, 2]","[3, 4, 2, 2]",1,True,2,0,10,2.0,0,0,N
72,School L1,E,"['History', 'Science']","[1, 3]","[3, 5]",0,True,2,0,10,1.5,1,0,N
73,School Z1,D,['Maths'],[1],[2],1,True,0,0,5,2.0,0,0,N
74,School J1,C,"['Physical Education', 'Maths']","[3, 1]","[3, 4]",0,True,0,0,7,0.5,0,0,N
75,School P,D,"['English', 'Physical Education']","[1, 1]","[0, 1]",0,True,2,0,12,1.5,2,2,advanced
76,School Q,B,['Science'],[1],[5],0,True,0,0,10,0.5,0,0,N
77,School T1,D,['Physical Education'],[1],[1],0,True,1,0,8,1.0,0,0,N
78,School C1,B,"['Physical Education', 'Science']","[2, 2]","[4, 2]",2,True,1,0,10,0.5,3,0,N
79,School S1,C,['Physical Education'],[2],[1],0,True,2,0,12,0.5,1,2,advanced
