Mentor ID,Subjects,Max Group Capacity per Subject,Social Disadvantage Preference,Accepts Group,Time Capacity,Social Index,Student Year Preference,Social Preference,GPM,GPM_PM,GPM_SM,GPM_WM
0,['Literature'],[3],3,False,1,0,1,0,N,0,1,0.0
1,"['Geography', 'History']","[3, 4]",3,True,3,0,N,3,N,0,1,0.0
2,['Science'],[4],1,True,3,0,N,1,N,0,1,0.0
3,['Physics'],[3],3,False,3,1,N,0,N,0,1,0.0
4,"['Science', 'Foreign Language', 'English']","[2, 4, 5]",1,False,5,0,N,3,W,1,3,1.5
5,"['History', 'Physics', 'Music']","[3, 5, 3]",3,True,6,1,1,3,N,0,1,0.0
6,"['English', 'Economics']","[4, 2]",1,False,8,1,2,1,N,0,1,0.0
7,['Science'],[4],0,True,2,0,1,1,N,0,1,0.0
8,"['Physics', 'Foreign Language', 'Music']","[4, 2, 3]",1,False,8,1,N,3,N,0,1,0.0
9,['Art'],[4],3,True,1,0,N,3,N,0,1,0.0
10,"['History', 'Art', 'Biology', 'Science']","[2, 2, 2, 4]",0,True,5,1,N,0,N,0,1,0.0
11,['History'],[2],0,False,2,0,2,1,N,0,1,0.0
12,"['Foreign Language', 'Literature', 'Physics']","[5, 5, 5]",0,True,1,0,2,3,N,0,1,0.0
13,"['Foreign Language', 'Art', 'Economics']","[3, 2, 3]",3,True,8,0,2,3,N,0,1,0.0
14,"['Science', 'Literature', 'English', 'Maths']","[4, 4, 5, 5]",0,True,5,0,N,1,N,0,1,0.0
15,"['Economics', 'Literature', 'Science']","[4, 2, 5]",1,False,1,1,N,3,N,0,1,0.0
16,"['Physical Education', 'Computer Science']","[5, 3]",0,False,8,1,2,3,N,0,1,0.0
17,"['Geography', 'Chemistry', 'Literature', 'Science']","[3, 3, 4, 4]",1,True,4,1,N,1,N,0,1,0.0
18,"['Foreign Language', 'Music', 'Biology']","[5, 3, 2]",1,False,3,0,N,0,N,0,1,0.0
19,['Foreign Language'],[5],0,False,6,0,N,3,N,0,1,0.0
20,"['Economics', 'History', 'Physics']","[2, 2, 2]",1,True,3,0,1,1,N,0,1,0.0
21,"['Chemistry', 'History']","[4, 4]",1,False,1,0,2,1,N,0,1,0.0
22,"['Foreign Language', 'Maths']","[2, 3]",0,True,5,1,N,3,N,0,1,0.0
23,['Physical Education'],[4],1,False,4,1,N,1,N,0,1,0.0
24,"['Maths', 'Biology', 'Physical Education']","[4, 3, 5]",1,False,2,1,0,1,M,1,0,3.0
25,"['Geography', 'Biology']","[3, 3]",0,False,4,1,0,1,N,0,1,0.0
26,['Economics'],[3],3,True,1,0,0,0,S,1,0,4.5
27,"['Biology', 'Maths', 'English', 'Foreign Language']","[5, 2, 5, 2]",1,True,5,0,N,0,N,0,1,0.0
28,['Physical Education'],[2],3,False,9,0,N,0,N,0,1,0.0
29,"['Maths', 'Literature', 'Art']","[5, 5, 2]",0,False,5,1,1,3,N,0,1,0.0
30,['Chemistry'],[5],0,False,3,0,2,1,N,0,1,0.0
31,"['Science', 'Chemistry', 'Maths']","[2, 4, 5]",0,True,4,0,1,3,W,1,3,1.5
32,"['Music', 'Physical Education', 'Literature']","[5, 4, 5]",0,True,3,1,N,1,W,1,3,1.5
33,"['Physics', 'English', 'Chemistry', 'Economics']","[3, 4, 4, 3]",3,True,6,0,2,3,N,0,1,0.0
34,['Economics'],[4],1,True,10,1,1,1,N,0,1,0.0
35,"['Science', 'English', 'Geography']","[2, 5, 3]",0,False,3,0,1,1,M,1,0,3.0
36,"['Literature', 'Geography']","[5, 2]",1,False,1,0,1,0,N,0,1,0.0
37,['Economics'],[5],0,True,6,1,N,0,M,1,0,3.0
38,"['Economics', 'Literature', 'Maths']","[5, 5, 3]",1,False,3,0,N,1,N,0,1,0.0
39,"['Physics', 'Literature', 'Biology']","[3, 5, 2]",0,True,5,0,N,0,N,0,1,0.0
